,ID,text,tag_tamara,tag_katja,comments_tamara,comments_katja,flagged_tamara,flagged_katja,chair,final_tag
630,ParlaMint-SI_2003-05-26-SDZ3-Redna-26.u58,"Želi še kdo od vaju dopolniti pojasnilo? [[Ne.]] Kolegice Majda Zupan ni, prav tako ne kolega Jerovška, tudi kolega Špindler je odsoten, kolega Mamić, kolega Rupar. Sedaj ima besedo kolega Kontič, ki želi postaviti vprašanje ministru za kmetijstvo, ki je upravičeno odsoten, zato pa bo postavil vprašanje ministru za zdravje, ki bi moral biti navzoč. Kličem ministra za zdravje v dvorano. Z vašim dovoljenjem, kolega Kontič, bomo sekundo ali dve počakali. Prosim ministra za zdravje, da pride v dvorano. Je že tukaj. Samo še kanček potrpežljivosti, kolega Kontič, da minister zasede mesto. Prosim, kolega Kontič, imate besedo.",P_Neutral,P_Neutral,Funny af. Ig could be N_Neutral.,Could also be N_Neutral,1.0,1.0,True,
631,ParlaMint-SI_2017-05-26-SDZ7-Redna-30.u24,"Hvala lepa za besedo, predsedujoči. Spoštovani minister, dragi kolegice in kolegi! Če je bilo v prejšnjem poslanskem vprašanju govora o skritih lastniških deležih oziroma o nedovoljeni lastnini, v določenih korporacijah, je zdaj to moje vprašanje podobno na področju medijev. V medijih sem zasledil, da so novi in hkrati največji in najpomembnejši lastniki družbe Novatv24.si na premišljen način zaobšli zastarelo slovensko medijsko zakonodajo, konkretno Zakon o medijih, ki v 58. členu določa omejevanje koncentracije na način, da mora vsakdo, ki želi pridobiti več kot 20 % lastniškega ali upravljavskega deleža oziroma deleža glasovalnih pravic v premoženju izdajatelja medija, za veljavno sklenitev pravnega posla dobiti predhodno soglasje Ministrstva za kulturo. Te določbe veljajo tudi za tuje pravne in fizične osebe ne glede na to, v kateri državi imajo svoj sedež oziroma stalno prebivališče. Trem madžarskim podjetjem za soglasje ni bilo treba zaprositi, saj ima vsako od njih v lasti le po 15 % družbe Novatv24.si, med sabo pa uradno lastniško niso povezana. Pri celotni zadevi zmoti tudi to, da je lastništvo te družbe že od samega začetka zavito v meglo. Do sedaj je bilo nejasno, v čigavih rokah je bilo okoli 80 % lastništva družbe, ki izdaja televizijo z enim od večjih dosegov. Po plačilu dodatnega kapitala s strani treh omenjenih madžarskih medijskih družb pa še vedno ni znano, kdo je lastnik preostalih približno 40 % delnic. Tega podatka namreč ni možno najti niti v razvidu medijev niti v Uradnem listu niti nikjer drugod. V zvezi s tem me zanima: Ali načrtujete posodobitev medijske zakonodaje, ki bo strožje opredelila omejevanje koncentracije in bo izdajatelje medijev obvezala, da v Uradnem listu objavijo vse fizične ali pravne osebe, ki imajo lastniški delež in ne le tiste, katerih delež je nad 5 %, ker v nasprotnem primeru imamo lahko slamnate lastnike, ki imajo manj kot 5 % in je stvar netransparentna? Drug sporen primer pa je podjetje Media24. V lasti imajo radijske postaje, televizijsko postajo in splošne dnevnoinformativne časopise in revije. Vse te kombinacije so po veljavnem Zakonu o medijih izrecno prepovedane. Svet24 torej javno krši 56., 58. in 59. člen tega Zakona o medijih. Zanima me: Kako je do te kršitve sploh lahko prišlo oziroma kako je Ministrstvo za kulturo te kombinacije vpisalo v razvid medijev? Kaj nameravate storiti, da te nezakonitosti odpravite, ker ste pa bili na to že večkrat opozorjeni? Hvala za vaš odgovor.",Negative,Negative,Last question seals the negativity. ,,,,False,
632,ParlaMint-SI_2001-09-25-SDZ3-Redna-08.u112,"Bo vlada na to vprašanje odgovorila pisno ali želi kdo odgovoriti ustno? Minister, prosim.",P_Neutral,P_Neutral,Procedural,,,,True,
633,ParlaMint-SI_2018-04-18-SDZ7-Izredna-60.u24,"Besedo ima Poslanska skupina Nove Slovenije – krščanskih demokratov, zanjo gospod Jožef Horvat.",P_Neutral,P_Neutral,Procedural,,,,True,
634,ParlaMint-SI_2002-01-31-SDZ3-Redna-12.u158,"Hvala za besedo, gospod predsednik. Sam moram povedati, da tega amandmaja ne mislim podpreti, mislim pa, da ga tudi ni podprlo matično delovno telo. Ta amandma namreč pravi, da se doda nov peti odstavek, ki se glasi, da lahko minister predpiše podrobnejše pogoje glede zdravstvene ali kakovostne ustreznosti krme, pridelane na kmetijskem gospodarstvu. Osebno sem prepričan in tako sem razpravljal že na samem odboru, da je treba pri takih rešitvah spoštovati načelo legalitete, in sicer v skladu s 120. členom ustave. Prepričan sem, da bi moral že osnovni člen, osnovni zakon vsebovati vsebinske okvirje v okviru katerih lahko potem minister predpisuje neke dodatne pogoje. Če tega v zakonu ni, je potem na podlagi zakona izdani predpis lahko presega sam zakon. Zato ne bom glasoval inše enkrat opozarjam, da je tudi matično delovno telo iz približno enakih razlogov bilo proti. Hvala.",Negative,Negative,Non support. ,,,,False,
635,ParlaMint-SI_2008-04-21-SDZ4-Redna-38.u37,Hvala. Gospod Potrč.,P_Neutral,P_Neutral,Procedural,,,,True,
636,ParlaMint-SI_2013-12-11-SDZ6-Izredna-49.u56,Hvala lepa. Besedo ima mag. Ivan Vogrin.,P_Neutral,P_Neutral,Procedural,,,,True,
637,ParlaMint-SI_2003-07-09-SDZ3-Redna-28.u165,"Hvala. Spoštovani gospod minister, pristojen za energetiko. Ustavno sodišče v točki devet obrazložitve svoje odločitve utemeljuje odločitev tudi s tem, da bodo lokalne skupnosti dobile nadomestno prihodke glede na suspendirano nadomestilo za uporabo stavbnih zemljišč v tistem delu, ki se tiče vodnih površin glede energetskih objektov. Tu, seveda, upravičeno citira deseto točko uredbe, ki jo je vlada sprejela 27. februarja. Ni moj namen polemizirati z določbami uredbe in ključi in okvirji za to nadomestilo, vendar pa sprašujem: Kdaj bo vlada realizirala tretji odstavek 8. člena uredbe, ki jo je sprejela? Ta govori, citiram: ""vlada Republike Slovenije upošteva pri sklepanju pogodbe mnenje lokalnih skupnosti na območjih, kjer je koncesija podeljena."" Razen tega, da ste nam, spoštovani gospod minister, posredovali okvirne izračune nadomestila, niste vsem prizadetim lokalnim skupnostim posredovali še nobenega postopka - vsaj seznanjeni nismo, kako naj bi izgledala ta pogodba, da bi sploh povzeli mnenja. Veste, da je problem: občine oziroma lokalne skupnosti ne poznajo niti vseh podatkov, da bi lahko preverjale, če tako rečem, zneske, ki ste jih posredovali. Morate pa razumeti, da so nekatere v nemogoči finančni situaciji, ne prejemajo več 100 milijonov nadomestila, ker ni bila izdana odločba, koncesijskih dajatev pa ne prejemajo, vlada je že za letošnje leto odločila, komu pripada finančna izravnava. To se pravi, ne pridobivajo niti finančne izravnave. Cel kup je pa takih, ki bodo zaradi teh sprememb padle pod sistem finančne izravnave in so v resnih likvidnostnih težavah. Prosil bi za konkreten odgovor.",Negative,Negative,"Questions, but a bit accusatory. ","Maybe a bit weak, but still consistently negative.",,,False,
638,ParlaMint-SI_2009-04-08-SDZ5-Izredna-09.u267,"Hvala za besedo. Tisti, ki imate težave z barvanjem in farbanjem, si preberite sklep o izstopu vseh odvetnikov [[...]]",Negative,Negative,I'm winging this one. ,"Not a lot of context, but with the choice of words, I would say highly sarcastic.",,,False,
639,ParlaMint-SI_2003-04-08-SDZ3-Izredna-30.u369,Hvala lepa. Gospod Sok je želel prej replicirati na izvajanje gospoda Vebra. Izvolite.,P_Neutral,P_Neutral,Procedural,,,,True,
640,ParlaMint-SI_2007-11-27-SDZ4-Izredna-31.u120,"[[...]]""kdor bo spremenil...""",P_Neutral,N_Neutral,No context. ,"Again, missing context, but with the quotations, I believe this to have negative connotations.",,,False,
641,ParlaMint-SI_2008-02-26-SDZ4-Redna-36.u246,Hvala. Gospod Josip Bajc bo predstavil stališče Poslanske skupine Slovenske ljudske stranke. Prosim.,P_Neutral,P_Neutral,Procedural,,,,True,
642,ParlaMint-SI_2013-09-27-SDZ6-Redna-17.u26,"Hvala za besedo, gospod predsednik. Spoštovani gospod minister s sodelavcem, poslanke in poslanci! Svojo razpravo bom oprla na troje dokumentov, in sicer na Grecovo poročilo iz leta 2007, na primerjalni pregled, ki ga je pripravil raziskovalni center, Financiranje političnih strank in volilnih kampanj, in seveda na zakon, ki je pred nami. Povedano je že bilo, da so politične stranke osnovni element pluralistične demokracije in da si pluralne demokracije brez političnih strank ne moremo predstavljati, niti zagotavljati, pa čeprav je ugled političnih strank po moje na najnižji možni stopnji. Kajti tudi tisti, ki žele v politični prostor vstopati na novo, bodo morali priznavati sprejeta pravila, po katerih edino lahko demokracija funkcionira in izpolniti nekatere osnovne pogoje. Sedaj se kaže kot odprta možnost kritiziranje, ampak potem v naslednjem koraku bodo ti, ki bodo na novo vstopili, morali ravno tako ravnati skladno s pravili. V primerjalnem pregledu je mogoče zaslediti nekaj ugotovitev glede omejevanja financiranja političnih strank. Seveda naši sosedje Avstrijci nimajo nobenih omejitev pri financiranju tudi s strani gospodarskih subjektov. Donacije so lahko tako za stranke kot za kandidate. V Franciji je zadeva že malo drugačna. Od leta 1995 so donacije gospodarskih družb prepovedane. V Italiji, ki jo poznamo kot politično ne ravno najbolj stabilno državo, s številnimi volitvami, so donacije fizičnih in pravnih oseb političnim strankam brez zakonskih omejitev. Edino stroški volilne kampanje so večinoma zakonsko omejeni. No, v Nemčiji je situacija še drugačna zaradi tega, ker je treba upoštevati deželno zakonodajo in je slika zelo različna. Ampak med tistimi državami, ki imajo tudi prepovedano doniranje gospodarskih družb, je, denimo, Belgija. Omejeno doniranje je pa še v Gruziji, Grčiji, Latviji, Litvi, na Potrugalskem, Romuniji, Sloveniji, Španiji, Makedoniji. Zanimivo, če gledamo, katere države to so, so tiste, za katere pravimo, da jih je tranzicija spremljala v izdatnejši meri, niso pa to demokracije zahodnega tipa. Vsaj nekatere ne. Portugalsko štejem posebej zaradi zgodovinskega razvoja in zaradi razmeroma avtoritarnih političnih razmer, ki so jih dolgo časa preživljali. Torej je glede tega stanje zelo različno. V zakonu vidim kot novost in kot prednost zlasti 7. člen, pri katerem opozarjam na to, da so prvič v okviru političnih strank ženske skupine političnih strank enako obravnavane kot mladinske skupine, da imajo tudi možnost pridobivati sredstva na razpisih za posamezne projekte, če so te skupine ustrezno registrirane. To se mi zdi prednost. Če namreč govorimo o tem, kako zagotavljati enake možnosti uveljavljanja ženske participacije v politiki, potem je to v veliki meri povezano tudi s finančnimi sredstvi. Ne bom govorila o tem, da imajo nekatere države namesto sankcij raje finančne spodbude za tiste politične stranke, ki omogočijo večji odstotek izvoljivosti žensk. Ne samo kandidiranja, tako kot je pri nas v zakonodaji, ampak izvoljivosti žensk. Vse vodi v paritetno demokracijo, katere zagovornice smo poslanke, pa tudi članice Socialnih demokratov. Toliko o tej novosti, ki jo zelo podpiram. Sedaj bi pa rada reagirala še na nekatere razprave. Veliko je bilo govora, da moramo biti transparentješi. O transparentnosti je bilo izrečenih veliko besed, ki pa, oprostite, izzvenijo v prazno, če k transparentnosti ne dodamo kriterijev, po katerih transparentnost lahko razpoznavamo. To pa je vendarle tisto, kako so odprte knjige in računi, kakšna je dostopnost računovodskih podatkov, kakšna je dolžnost objavljanja podatkov, kakšna je dolžnost poročanja. In del vse transparentnosti je iz Grecovega poročila zvezan tudi z nadzorom in sankcijami. Preberite poročilo iz leta 2007 pa boste videli, kako obsežna poglavja so to. In zdaj so se nekateri sklicevali, da bi moral zakon bolj slediti priporočilom Greca, ne pa tako policijsko nadzorovati in ne vem kaj še vse. No, pa vam bom prebrala samo četvero priporočil iz sklepnega poglavja, iz zaključkov berem: ""Da je treba proučiti možnosti za povečanje transparentnosti znatnih donacij političnim strankam s strani podjetij ter dejanj in odločitev"", to je storjeno. Odločitev namreč, kako bi lahko te donacije koristile donatorjem. Potem naprej, ""da se dvigne zgornja meja sankcij po Zakonu o volilni in referendumski kampanji in Zakonu o političnih strankah, da stranka ne obdrži sredstev, ki jih je pridobila v nasprotju s citiranima zakonoma, da se recimo prouči možnost za podelitev pristojnosti za sankcioniranje nepravilnega financiranja političnih strank neodvisnemu organu in da se nadzor, torej mandat za nadzor, preiskovanje in uresničevanje pravil na področju političnega financiranja dodeli enemu neodvisnemu organu."" Torej tisti, ki govorijo o transparentnosti brez nadzora in brez tudi sankcij govorijo v prazno. To pa me niti ne preseneča, če se spomnim na brezpalčnike, če se spomnim še na marsikaj in če se spomnim ne nazadnje na to, da je na povabilo Greca na pogovor o političnih strankah naša politična stranka šla, tako kot smo poslanke ali predstavniki poslanske skupine Socialnih demokratov šli tudi na pogovor z Grecom oziroma s to ocenjevalno skupino Greca leta 2012, pa sem o tistem poročilu če govorila zadnjič, ko smo govorili o etičnem kodeksu. Bi bilo dobro nekatere stvari pregledati in bi se potem lažje gibali znotraj predlaganih rešitev in imeli o predlaganih zakonskih rešitvah nekoliko bolj stvarno stališče. Samo napadati teh predlogov, pa pri tem zatrjevati, kako ti je do transparentnosti, pa ni mogoče sprejeti in razumeti s pretirano resnostjo. Hvala lepa.",M_Negative,M_Negative,"First part positive, second part negative. ",Either M_Negative or directly Negative (with a weak start and then explicitly negative in the second part of the speech).,,1.0,False,
643,ParlaMint-SI_2004-07-09-SDZ3-Redna-38.u57,"Hvala lepa. Minister, imate nekaj časa, da te odgovor na vprašanja.",P_Neutral,P_Neutral,Procedural,,,,True,
644,ParlaMint-SI_2007-03-27-SDZ4-Redna-26.u31,Hvala lepa. Naslednji ima besedo gospod Jerovšek.,P_Neutral,P_Neutral,Procedural,,,,True,
645,ParlaMint-SI_2017-04-25-SDZ7-Redna-29.u175,Še kakšen interes za razpravo? Prosim za prijavo. Besedo ima gospod Danilo Anton Ranc.,P_Neutral,P_Neutral,Procedural,,,,True,
646,ParlaMint-SI_2004-01-27-SDZ3-Redna-33.u106,"Nadaljujemo z delom državnega zbora. Prehajamo na 7. TOČKO DNEVNEGA REDA - TO JE NA DRUGO OBRAVNAVO PREDLOGA ZAKONA O SPREMEMBAH IN DOPOLNITVAH ZAKONA O DOHODNINI. Predlog zakona sta v obravnavo zboru predložila poslanca Franc Pukšič in Branko Kelemina. Besedo dajem predstavniku predlagateljev, to bo kolega Franc Pukšič za dopolnilno obrazložitev predlog zakona. Prosim.",P_Neutral,P_Neutral,Procedural,,,,True,
647,ParlaMint-SI_2005-11-22-SDZ4-Redna-11.u197,"Hvala gospodu Rezmanu. Želi še kdo razpravljati? Potem prehajamo na razpravo o 10. členu, kajti k 6. členu ni bilo nobenega amandmaja, se opravičujemo, glede prejšnje najave torej odpiram razpravo o 10. členu in o dveh amandmajih, in sicer sta ga vložili poslanska skupina Socialnih demokratov in drugi amandma je vložila poslanska skupina LDS. Želi kdo razpravljati? Gospod Cvikl. Gospod Veber, izvolite.",P_Neutral,P_Neutral,Procedural,,,,True,
648,ParlaMint-SI_2018-04-10-SDZ7-Izredna-58.u94,"Hvala za besedo, spoštovani predsednik. Današnja razprava o poročilu preiskovalne komisije me asociira na to, kot da je preiskovalna komisija nek center za socialno delo, ki hoče dodeliti tega zapuščenega otroka - politično odgovornost tistim, ki bi ga po logiki morali vzeti za svojega, pa ga to zapuščeno siroto - politično odgovornost nihče ne mara in se je vsi otepajo. Vlada Janeza Janše je v svojem prvem mandatu projekt trasirala tako, da je vsa vzhičena od vrtoglave gospodarske rasti, ki se je dvigala na napihnjenih balonih špekulacij opustila dolžnost, da preveri resničnost vhodnih podatkov, kot na primer cena premoga in zaloge premoga. Nadalje, pristop do tega vprašanja je izkazala tudi z odsotnostjo pravne podlage za največjo energetsko investicijo pol stoletja, ko je TEŠ 6 uvrstila v resolucijo o nacionalnih razvojnih projektih, skupaj z znamenito gradnjo otoka pred Izolo in turističnim kompleksom na Ptujskem jezeru. Ta resolucija seveda [[nerazumljivo]]nobenega zakonskega akta, kar je kasneje potrdilo tudi Ustavno sodišče, pa so vseeno SDS-ovi vladi služila kot podlaga za to naložbo. Da bi bila stvar še lepše izpeljana je TEŠ 6 po zaslugi SDS ministra Andreja Vizjaka bil izvzet iz obveznosti onega naročanja, in to kljub temu, da se je Andrej Bajuk nekaj časa temu, na koncu sicer brez uspešno, upiral. Ob vsem naštetem, ne Janez Janša ne Andrej Vizjak ne kdorkoli drugi iz SDS danes očitno ne želi prevzeti odgovornosti za ta projekt. Opisane lepe nastavke za projekt TEŠ 6 je s pridom izkoristila vlada SD pod vodstvom Boruta Pahorja in jih krepko nadgradila. Minister za finance gospod Križanič je pri tem projektu sodeloval v različnih vlogah. Že za časa vladavine SDS je v partnerstvu za razvoj sklenjenim med SD in SDS bil svetovalec in član komisije, ki je utemeljevala potrebnost investicije ter kasneje je bil tudi član nadzornega sveta HSE in je od zgodnjih faz tega projekta bil vpet v gradnjo tega giganta. Kasneje, ko je postal finančni minister in prvi mož odgovoren za nadzor nad odgovorno uporabo davkoplačevalskega denarja, pa ni čutil potrebe da opozori na probleme v zvezi s projektom, ki ga je do obisti poznal. Kot finančni strokovnjak bi se gospod Križanič moral zavedati vprašljivosti, vzdržnosti zastavljenega projekta od vhodnih podatkov do načina pogajanja z dobaviteljem in do načina, seveda, določanja cen. V času, ko bi se lahko še vse skupaj zaustavilo oziroma ob zmerni škodi zamrznilo, to je v letu 2009, ni odreagiral. In tudi on ne želi prevzeti politične odgovornosti. Celo se pohvali, da se izloči iz glasovanja oziroma odločanja o tem projetku , prav pa bi bilo, ko bi takrat opozoril na vso rizičnost in zahteval, da vlada ko skupščina HSE vse skupaj podrobno in resno obravnava. Podobno je z glavnim zagovornikom TEŠ 6 bivšim ministrom za gospodarstvo Matejem Lahovnikom. To je človek, ki je povsem oglušel na pozive in opozorila generalnega direktorja direktorata za energijo Janeza Kopača in na opomine svojega kolega ministra Gregorja Golobiča. Tudi on bi si moral prizadevati, da vlada ta projekt kot skupščina HSE obravnava in se seznani z vsemi okoliščinami. Zlasti bi to moral storiti kot odgovoren ekonomist v času divjanja najhujše gospodarske finančne krize, ko je vsak evro potrebno dvakrat obrniti. Sedaj se Lahovnik izgovarja, da se ni želel vmešati v poslovanje družb, ampak seznanjen je s potekom največje naložbe v energetiko, ne pomeni vmešavanja, ampak odgovorno ravnanje, tega pa je Matej Lahovnik kljub opozorilom opustil. In seveda tudi ne prevzema politične odgovornosti oziroma jo prevzema s figo v žepu, ko pravi, citiram, »Prevzemam politično odgovornost za energetsko politiko, vendar ne prevzemam odgovornosti za vodenje posameznih investicij družb.« Konec citata. Podobno kot Borut Pahor tudi on želi prodajati tezo, da je šlo zgolj in samo za eno od posameznih investicij družb. Milijardo 400 milijonov težka investicija je zanj in za Boruta Pahorja le ena od posameznih investicij družb. Borut Pahor tedanji in sedanji ponos Social demokratov, takratni predsednik Vlade, je pa dandanes pravi pojem sprenevedanja, ko je govoril o politični odgovornosti. Borut Pahor pravi, da je zaupal Križaniču in Lahovniku, ki pa sta, kot omenjeno, menila in še menita, da nista imela pristojnosti, da se vmešavata v 1,4 milijarde težak projekt. Človek se res vpraša, zakaj je vlada takrat sploh obstajala kot skupščina HSE ali pa je pravo vlado takrat v resnici vodil lobi, ki je nastopal v podobi Uroša Rotnika. Formalno izvoljena vlada pa je imela v tem poslu le vlogo statista v najslabšem pomenu besede. Niti enkrat ni Vlada Boruta Pahorja obravnavala TEŠ6, čeprav je v funkciji skupščine HSE leta 2009 zasedala kar petkrat. In kot rečeno, investicijo bi lahko ustavila Vlada kot skupščina HSE, pa je kljub opozorilom Gregorja Golobiča, Janeza Kopača in Saša Mervarja ni. Gospod Pahor danes razlaga, da je prevzel odgovornost, in sicer tako, da na naslednjih volitvah ni dobil mandata predsednika vlada. Bolj nesmiselne izjave že lep čas nisem slišal, pa sem slišal marsikaj v zadnjih štirih letih v teh prostorih. Borut Pahor bi prevzel politično odgovornost, če bi spoznal, da je naredil tako veliko napako, da se bo umaknil iz politike, ne pa da je šel s tako popotnico spet na volitve. In potem je še v zvezi s politično odgovornostjo v zvezi s TEŠ6 Borut Pahor imel potrebo javno opozoriti, da so ga leta 2012 in 2017 volivci izvolili za predsednika republike. Kako je sedaj to logično sosledje? Komisija, ki ugotavlja politično odgovornost je končala delo 2018. Volivci pač niso mogli vedeti, da je on politično odgovoren pred koncem dela pričujoče preiskovalne komisije. Če bi želel gospod Pahor preizkusiti kaj menijo volivci ima dolžnost, da odstopi sedaj in se na novih volitvah preveri koliko mu državljani zaupajo. Borut Pahor pa nam namesto prevzema odgovornosti vse skuša dopovedati, da so mu volivci bodisi odpustili najmanj pol milijarde težko napako, ki bo ostala vreča brez dna v prihodnje, bodisi, da so ugotovili, da je on Borut Pahor vreden tega denarja. Zelo povedno je torej, kako si razlaga politično odgovornost. Vendar je očitno, da Borut Pahor sploh ne priznava napake, nikar da bi prevzel politično odgovornost. V končnem poročilu komisije na strani 250 je na zaslišanju izjavil, to lahko citiram: »Priči se je zdelo prav, da se z investicijo v blok 6 nadaljujejo. Takšno odločitev tudi danes ocenjuje za pravilno, saj je po njenem mnenju bila investicija potrebna in koristna.« In na strani 251 lahko preberemo še: »Priča naj bi danes s časovno distanco in ko bistveno bolj jasno vidi sliko razvoja dogodkov okoli bloka 6 ravnala zelo drugače, kot je pri odločitvi za investicijo v blok 6. Navkljub nekaterim pomislekom je prav, da imamo takšno investicijo v blok 6.« Izjavil sedanji predsednik države, takratni predsednik vlade. Torej, gospod Pahor še danes meni, da je ravnal prav ali bolj ali manj prav. Najmanj pol milijarde državnega denarja je izpuhtelo v žepe raznih lobijev, ampak to ni tako hudo. Bolj ali manj bi ravnal enako, kot je. Ob vseh teh izjavah sem vesel, da danes pač Borut Pahor ni na čelu vlade. V dobro države upam, da bo tako ostalo tudi v prihodnje. O politični odgovornosti ostalih, kot sta Bojan Kontič in Srečko Meh, ne bom razpravljal, da ne bom predolg. Verjetno pa se je center moči v tej zgodbi nahajal dosti bolj pri teh dveh in še kom iz ozadja kot pa pri takratni vladi. Torej glede na izjave akterjev je videti, da politične odgovornosti noče prevzeti nihče. TEŠ 6 se je očitno zgodil kot naravna katastrofa, sam od sebe. In ravno zaradi vsega skupaj, kar je bilo našteto, je nujno, da se podpreta tudi oba dodatna sklepa poslanke Škopac in poslanca Tabakovića, saj iz poročila izhaja, da je šlo za opustitev dolžnega ravnanja predsednika vlade in 2 ministrov. Hvala.",Negative,Negative,Clearly negative. ,,,,False,
