ID,Text,Annotation,Comments,Flag,Chair,Annotation values
ParlaMint-SI_2002-11-29-SDZ3-Redna-20.u83,"Gospod Jerovšek, samo še eno pojasnilo. Med sejo predsedujoči tolmači poslovnik. In seja teče. Ni več tega, da o odločitvi predsedujočega odloča državni zbor. Tega nov poslovnik ne predvideva več. Ne morete ocenjevati mojih odločitev med zasedanjem seje. Prosim vas lepo, ne kratite časa svojim kolegom za razpravo. Gospod Jerovšek, še enkrat vam pojasnjujem in nič več ne bom. Poslovnik določa, da med zasedanjem tolmači poslovnik predsedujoči, izven seje državnega zbora pa poslovniška komisija. Hvala lepa. Zdaj poteka seja, zato ne moremo ravnati drugače, kot v skladu s poslovnikom. K besedi so se javili gospod Sok, gospod Bernik, gospod Drobnič, predstavnica vlade, gospa ministrica. Gospod Jerovšek, k razpravi se niste javili. Ste se. In še gospod Jerovšek. Torej, imamo pet razpravljavcev, pet minut vsakemu. Najprej gospod Sok, potem dr. Bernik, gospod Drobnič, Jerovšek in gospa ministrica.",Negative,Negative (though probably procedural).,,TRUE,
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.u26,"Hvala lepa. Imate postopkovni predlog, gospod Bogovič? Prosim.",P_Neutral,,,TRUE,
ParlaMint-SI_2016-05-20-SDZ7-Redna-19.u149,"Hvala lepa. Proceduralno ima prednost Mag. Branko Grims, izvolite.",P_Neutral,,,TRUE,
ParlaMint-SI_2003-11-26-SDZ3-Redna-31.u240,"Hipec. Samo hipec, še kdo, ker je taki način ugotavljanja, še kdo? Ne. Vidva, vsak po pet minut. Prosim.",P_Neutral,,TRUE,TRUE,
ParlaMint-SI_2021-07-07-SDZ8-Redna-24.u166,"Ja, hvala lepa. Treba je nadzorovati, treba je odvzeti, treba je kaznovati, vse to se je naredilo zagotovo leta 2017, ko je bil nacionalni razpis narejen in je bilo razdeljenega oziroma porabljenega osem milijonov od 36 milijonov. Ko bom imela naslednjič čas, bom zagotovo z veseljem poslušala, kako so bili vsi kaznovani in kaj se je vse naredilo. Zdaj pa, zakaj mi tega amandmaja ne podpiramo. Gre za ukrep dveh let, gre za začasni ukrep in gre izključno za to, da čim prej ljudje pridejo do storitev. Jaz pravim, da je 14 dni ali pa mesec dni lahko za nekoga že predolgo. In zakaj zapletati stvari, ki jih lahko naredimo enostavnejše? Ampak še enkrat, ne bojim se tega, kdo bo izvajal v tem smislu, ali javni zavodi ali tisti, ki imajo koncesijo, ali tretji. Jaz se bojim, da nikogar ne bo, ki bo z lahkoto izvajal, ker imamo premalo kadrovske moči v državi. Samo upam, da bomo s tem razpisom vendarle naredili korak naprej in da ne bomo na koncu ugotavljali, da kljub razpisu še vedno nismo porabili vseh sredstev, ki bi jih lahko. Zato si tudi sama želim, da bo ministrstvo naredilo vse, da bo ta sredstva delilo z odgovornostjo tistih, ki se bodo na razpis prijavili. Vsekakor pa te kaskadnosti v tem smislu ne podpiram, ker samo zavlačuje že tako predolg čas.",Negative,,,FALSE,
ParlaMint-SI_2002-05-14-SDZ3-Izredna-19.u33,"Hvala za besedo. Spoštovani navzoči! Najprej, zakaj smo zahtevali 20 minut odmora za preudarek. Ob spoštovanju poslovnika se zavedamo, da nimamo nobene možnosti v tretjem branju ponoviti amandma. Zato smo enostavno preudarjali, kaj je za državo dobro oziroma boljše. Prišli smo do zaključka, da smo demokratična stranka in kot taki spoštujemo demokracijo tudi v tem smislu da večina odloča, manjšina ima pa pravico, da obdrži svoje mnenje, ampak ob spoštovanju tega načela smo se odločili, da bomo kljub temu - pa ne mislite, da smo užaljeni - da naš amandma ni bil sprejet, ampak v interesu države bomo glasovali za ta predlog spremembe tega zakona. Hvala.",M_Negative,,TRUE,FALSE,
ParlaMint-SI_2011-09-19-SDZ5-Redna-31.u115,"Hvala lepa, gospod podpredsednik. Ministra za promet sem na 21. in 28. redni seji Državnega zbora v ustnem poslanskem vprašanju opozoril na problematiko povečanje tovornega prometa na relaciji Vučja vas–Ljutomer–Ormož ter v obratni smeri. Na 28. seji sem tudi napovedal, da vam bom ponovno zastavil vprašanje po izteku določenega roka, do katerega ste rekli, da bodo pravilniki sprejeti. Gre predvsem za tovornjake v tranzitu preko Slovenje, ki se z vožnjo na omenjeni relaciji izognejo cestninski postaji Dragotinci in se preko regionalne ceste ponovno vključujejo v promet preko Ptuja proti Mariboru. Takrat ste mi, minister, odgovorili, da se bo na podlagi uveljavitve Zakona o javnih cestah, ki je začel veljati s 1. julijem letošnjega leta, spremenili Pravilnik o omejitvi uporabe državnih cest za promet tovornih vozil, ki bo omejil promet na omenjeni relaciji. Glede na to, da smo že na polovici septembra, vas, spoštovani minister, sprašujem: Kdaj bo pripravljena obljubljena sprememba pravilnika, ki bo tamkajšnjim prebivalcem omogočila in olajšala življenje? Naj samo spomnim, da težek tovorni promet na regionalnih cestah, ki so v slabem stanju, vpliva na hrup in kakovost zraka ter tako znižuje kakovost bivanja po prometnici. Tako med negativnimi učinki najbolj izstopajo emisije škodljivih snovi v zraku, hrup, vibracije in neracionalna raba energetskih virov. Prav zaradi teh škodljivih vplivov, ki onemogočajo normalno življenje in zmanjšujejo prometno varnost, so se prebivalci Ljutomera in okolice organizirali v civilno iniciativo, ki si prizadeva za omejitev težkega tranzitnega prometa. To kaže na to, da je življenje na omenjeni relaciji res zelo oteženo in da je tamkajšnjim prebivalcem dovolj tega, da njihovim opozorilom nihče ne prisluhne oziroma da so deležni zgolj praznih obljub. Spoštovani gospod minister, želim, da mi na to odgovorite. Žal moram reči, da je tudi ta civilna iniciativa, ki se je ustanovila, posledica vsega tega, da do zdaj nismo nič rešili.",Negative,,,FALSE,
ParlaMint-SI_2007-01-30-SDZ4-Redna-24.u245,"Hvala. Mag. Šircelj, izvolite.",P_Neutral,,,TRUE,
ParlaMint-SI_2004-03-24-SDZ3-Redna-35.u222,"Hvala za besedo, gospa podpredsednica. Kolegice in kolegi! Odbor za infrastrukturo državnega zbora je na 50. seji dne 15.1.2004 in na 52. seji 12.2.2004 in 53. seji, dne 9.3.2004 obravnaval predlog resolucije o nacionalnem energetskem programu, ki ga je državnemu zboru Republike Slovenije v obravnavo na podlagi 13. člena energetskega zakona posredovala vlada Republike Slovenije, dne 7.11.2003. Na sejah odbora so poleg predstavnikov predlagateljev in zakonodajno-pravne službe državnega zbora sodelovali še predstavniki sveta Republike Slovenije za varstvo okolja, agencije Republike Slovenije za energijo, agencije Republike Slovenije za učinkovito rabo in obnovljive vire energije, urada Republike Slovenije za makroekonomske analize in razvoj, fakultete za elektrotehniko univerze v Ljubljani, slovenskega E foruma. Odbor državnega zbora za infrastrukturo in okolje je na svoji 50. seji pričel obravnavo predloga resolucije o nacionalnem energetskem programu s tem, da je bil postavljen v dilemo, ali predloženi dokument ustreza določbam 13. člena energetskega zakona po svoji vsebini in strukturi. Člani odbora so menili, da je potrebno pred sprejetjem predloga resolucije o nacionalnem energetskem programu pridobiti še dodatne informacije na posamezna odprta vprašanja, zato je bil podan predlog za umik točke z dnevnega reda odbora in predlog, da se v predlogu resolucije o nacionalnem energetske programe opravi javna predstavitev mnenj. Odbor je sprejel sklep o organizaciji javne predstavitve mnenj in določil datum 4. februar tega leta. Ravno tako pa je tudi določil vprašanja, na katera naj bi javna predstavitev mnenj podala še dodatne odgovore. Na 52. seji odbora je odbor opravil predstavitev in splošno razpravo o predlogu resolucije o nacionalnem energetskem programu. Ob tem so predlagatelji predstavile osnove in izhodišča za izdelavo nacionalnega energetskega programa, kronologijo nastanka tega dokumenta in usmeritve za izvajanje zastavljenih ciljev. Zakonodajno-pravna služba v svojem mnenju opozarja, da ima predloženo gradivo glede na izdelavo vsebine bolj naravo resolucije o energetski politiki kot o nacionalnem programu. Meni, da bi predstavljena materija morala vsebovati konkretnejše programske usmeritve posameznih energetskih sistemov z ovrednotenjem načrtovanega razvoja, zlasti tudi načrtovanega vlaganja v javno infrastrukturo s predvidenimi viri sredstev, vključno s pričakovanimi vlaganji zasebnih investitorjev. Ravno tako ugotavlja, da se v predloženemu gradivu na posameznih področjih energetske oskrbe predvideva ustanavljanje novih institucij ali nove pristojnosti že obstoječih, za kar bo potrebno predhodno ugotoviti ustrezno zakonsko podlago. Na splošni razpravi na odboru, ki je sledila, so člani odbora in drugi udeleženci posebej poudarili problematiko uporabe obnovljivih virov energije. Ravno tako so menili, da niso navedeni konkretni ukrepi za zmanjševanje porabe energije in zmanjševanje negativnih učinkov na okolje z onesnaževanjem. Še posebej glede na dejstvo, da je Republika Slovenije sopodpisnica velikega števila mednarodnih sporazumov in protokolov. Člani odbora so menili, da ni jasnih opredelitev glede ukrepov, načina financiranja in izvajanja nadzora pri zagotavljanju zmanjševanja porabe energije predvsem za velike porabnike, ki so tudi veliki onesnaževalci. Ob koncu splošne razprave so člani odbora menili, da je možno ob upoštevanju vloženih amandmajev in ob oblikovanju amandmajev odbora k predlogu resolucije o nacionalnem energetskem programu predloženi dokument dopolniti in ga tudi posredovati v obravnavo državnemu zboru. V nadaljevanju obravnave na 53. seji odbora je odbor opravil razpravo in glasovanje o posameznih delih predloženega akta in vloženih amandmajih. Pri tem je sprejel tudi svoje amandmaje. V okviru poslovniško določenega roka so amandmaje vložili poslanska skupina SMS, poslanec Janez Komljanec, poslanec Zoran Gračner, Igor Štemberger, Branko Kelemina, Branko Janc ter skupina poslancev Zoran Gračner, Miran Jerič in Matjaž Švagan. Odbor je v nadaljevanju druge obravnave predloga resolucije o nacionalnem energetskem programu razpravljal o vloženih amandmajih ter sprejel vrsto amandmajev, ki so bili predloženi s strani poslancev in skupine poslancev. Prav tako pa je odbor oblikoval vrsto svojih amandmajev, tako da odbor meni, da je predlog o [[...]] [[Opozorilni znak za konec razprave.]] [[...]]nacionalnem energetskem programu primerna podlaga za sprejem v državnem zboru. Hvala.",P_Neutral,,,FALSE,
ParlaMint-SI_2010-02-12-SDZ5-Izredna-19.u168,Gospod Miran Györek. Ga ni. Gospod Janko Veber.,P_Neutral,,,TRUE,
ParlaMint-SI_2001-09-27-SDZ3-Redna-08.u92,"Izredna seja je že razpisana, in sicer po posvetovanju pri predsedniku na kolegiju državnega zbora. [[Glasovi iz ozadja.]] Ker je bila zaključena splošna razprava, prehajamo na odločanje [[...]]",P_Neutral,,,TRUE,
ParlaMint-SI_2016-11-15-SDZ7-Redna-24.u149,"Dr. Brglez, proceduralno.",P_Neutral,,,TRUE,
ParlaMint-SI_2009-04-23-SDZ5-Redna-05.u84,"Hvala lepa za besedo. Spoštovani podpredsednik, spoštovane kolegice in kolegi. Najprej za intermeco malo spomina, ki seže tri ali pa tam do pet let nazaj, ker je danes bila uporabljena beseda enega od kolegov, ki je predstavljal stališče svoje stranke, zloraba. In sicer, zloraba poslanca na odboru, se pravi delovnem telesu Državnega zbora. Kako velika razlika je v pojmovanju in besedičenju izpred treh let. Pred tremi leti se je Državni zbor, ta dvorana se je zlorabila, bom jaz uporabil to besedo, zato, da se je obračunalo z vodstvom, tedanjim vodstvom RTV in da se je sprejel izumek oziroma zakon, kot se je pohvalil eden od poslancev, ki ga je predlagal poslanec. Danes se pa ti isti zgražate nad tem, da je poslanec zapisal nekaj sklepov oziroma naj bi mu jih Vlada zapisala za sejo matičnega delovnega telesa. Toliko o različnih vatlih in različnih pogledih v terminskem razmaku treh do petih let. Drugo dejstvo. Danes vas je že nekaj v razpravi omenilo, da je ta razprava nepotrebna. Jaz moram opozoriti, da mogoče imate delno prav, popolnoma pa definitivno ne, ker delnice Eutelsata in obveznice Republike Slovenije so last države Republike Slovenije, ki ga je pred petimi leti dal v upravljanje RTV Slovenija. Tisti, ki imate spomin, in nekateri ste celo pri tem sodelovali, spomnite se razprava na RTV-ju v takratnem programskem svetu, nadzornem svetu in tukaj v Državnem zboru, ko je bilo prejšnje vodstvo in prejšnji programski svet, kaj vse ste izrekli o teh ljudeh, ki so te delnice prodali in eksplicitno namenili ta sredstva za digitalizacijo, v prvem sklepu, ki ga je sprejel takratni programski svet. Tako daleč je prišlo, če me spomin ne vara, da je bil na programskem svetu izglasovan nezakonit sklep o vseh tistih, ki so iz vodstva sodelovali pri tej prodaji, da morajo zapustiti svoje funkcije, in to na pritisk, na pritisk, to lahko povem, tedanje opozicijske politike in nekaterih, ki so bili na RTV Sloveniji v službi, ki so naredili to večino v tem programskem svetu. Seveda se kasneje to ni zgodilo. Nekateri poslanci, ki so 247-krat v Državnem zboru omenjali takratnega predsednika programske sveta, naj se spomnijo, kaj so o njem, o tej temi govorili. Danes po štirih letih ugotavljate, da je to srebrnina, iz katere se lahko financira razvoj RTV Slovenija. Tako bi bilo dobro, da malo pogledate stvari za nazaj in se spomnite, kaj ste govorili in kaj ste zahtevali in kaj ste tudi dosegli nekoč. Podpisniki odprtega pisma, ki so ga naslovili tudi med drugim na Državni zbor, so med drugim zapisali, citiram: ""RTV Slovenija ni gospodarsko podjetje, ampak izrazito kulturna ustanova velikega vpliva in dometa, saj bi naj širila kulturo v najširšem smislu tega pojma"", konec citata. Sam se s to ugotovitvijo in usmeritvijo popolnoma strinjam, vendar z majhnim dodatkom, in sicer, da to pa ne pomeni, da se ni treba RTV obnašati gospodarno in načrtovati svoje aktivnosti na programskem področju v okviru razpoložljivih sredstev, in sicer kot dober gospodar, predvsem kot dober gospodar. In to je, če prav razumem, vsebina današnje točke, vsebina današnje razprave: ali je vodstvo in vsi tisti, ki so odgovorni za to na RTV, ali so ravnali gospodarno s finančnimi sredstvi, jih namensko pri tem uporabljali v okviru načrta, ki ga je sprejemal programski svet RTV? Kot je mogoče razbrati iz revizorskega poročila, glede koriščenja razvojnih sredstev za obdobje 2007/2010, so le-ta oziroma nadzorniki se niso ukvarjali s problematiziranjem neupravičenega, nenamenskega porabljanja teh sredstev, temveč le s čekiranjem, ker ta beseda mi je bolj všeč, tistih odobrenih projektov, ki so bili zapisani v programskem triletnem programu. In zato se je tudi zgodilo, da so bila sredstva uporabljena tudi nenamensko za posodabljanje, režijo, nabavo prostorov za režije, financiranje družinskih nadaljevank itd., itd. Ne nazadnje tudi za tretji RTV progam, to se pravi parlamentarni program. Torej sredstva, ki bi naj bila namenjena pretežno in izključno, še enkrat poudarjam, za tehnični in tehnološki razvoj TV, so bila namenjena komercializaciji programa, kupovanju licenčnih oddaj, investiranju denarja iz obveznic v komercialne projekte in tako dalje. To je zapisano v vseh papirjih, ne nazadnje tudi v revizijskem poročilu. Posledice tega so seveda slabe, ne moremo reči, da so dobre. Že med samimi programskimi področji je prišlo - in to po mnenju tistih, ki ustvarjajo programe na televiziji, in tistih, ki so neke vrste ocenjevalci le-teh - do ocen o marginalizaciji. Tudi te stvari so zapisane v nekaterih papirjih, ki ste jih dobili člani našega parlamentarnega odbora. Na primer, za oddaje o kulturi v primerjavi s komercializacijo, je jasno napisano, da so marginalizirane, tudi ko gre za ""prime-time"" in tako dalje. In ne nazadnje, če sta se vodstvo in nadzorni svet odločila, da bodo porabljali razvojna sredstva drugače, v najširšem smislu, tako kot je bil leta 2004 potem sprejet tisti drug sklep, ki ni bil vezan samo na digitalizacijo, potem bi bilo veliko bolj pošteno in veliko bolj racionalno ter ne nazadnje tudi veliko bolj smotrno, da bi ta sredstva, če so jih že nenamensko uporabljali, namenili za lastno produkcijo in ne za nakup licenčnih oddaj. Potem bi ta sredstva res imela širši pridih razvoja RTV Slovenije, ko bi dala možnost ustvarjanja in ne nazadnje tudi dela ter zaposlitve v današnjem času predvsem kadrom doma, v Sloveniji. Zdaj pa je glede na to lastno produkcijo najpomembnejši in znotraj lastne produkcije dominira Arhiv Televizije Slovenija. V to se lahko sami prepričate skozi oddaje. In res, ta lastna produkcija, uporaba Arhiva RTV Slovenije tudi v ""prime-timeu"" ne zahteva velikih finančnih zalogajev, ne zahteva velikih stroškov, ne obremenjuje proračuna in izdatkov Televizije. Nisem pa popolnoma prepričan, če je to edini razlog, da tako dominira znotraj te svoje lastne produkcije, tega lastnega programa, samo zaradi finančnih zadev. Če smo danes dobro poslušali predsednika nadzornega odbora, potem na RTV ni nikakršnih večjih problemov. Ga bom citiral: ""Nadzorni svet ugotavlja, da je bilo finančno poslovanje javnega zavoda v preteklem letu pozitivno. Pozitivno pa je finančno poslovanje tudi v prvem tromesečju letošnjega leta. Javni zavod je v obdobje krize, ki je konec lanskega leta zajela svetovno gospodarstvo, stopil v likvidnem stanju in finančno močan."" Predvsem tu je moj poudarek na ""finančno močan"". Če je temu res tako, potem se sprašujem, zakaj so novinarji in novinarski sindikat in Sindikat novinarjem Slovenije vsem poslancem poslali to pismo, ki smo ga danes dobili in v katerem so navedena nekatera dejstva, ki neposredno izpodbijajo to ugotovitev in to stališče, ki ga je izrekel predsednik Državnega zbora?! Pa bom šel po vrsti in bom samo pet kratkih dejstev v tem pismu navedel. Pismo nas seznanja, poslance in tudi vse ostale, da s slabim in za zavod škodljivim upravljanjem kadrov in znanja poslovodstva RTV Slovenija in nadzornega sveta ter z njunim izigravanjem, poudarjam izigravanjem, zakonitosti, za spoštovanje katerega sta dolžna skrbeti. Drugo dejstvo. Če si sindikalno dejaven kot organizator in voditelj, pogodbenik, boš na prednostnem spisku tistih, ki jim generalni direktor ne bo podaljšal delovne pogodbe. Vsa ta dejstva so podrobno in natančno tudi dokumentacijsko opredeljena. Tako ne gre samo za suha, izven konteksta izražena dejstva. Tretje. Zoper ravnanje vodstva je 109 zaposlenih in pogodbenih delavcev dnevnoinformativnega programa, se pravi samo enega programa, podpisalo peticijo, ki so jo posredovali generalnemu direktorju. V njej so zapisali, da odpoved pogodb turnosnim urednikom pomeni šikaniranje in grožnjo vsem honorarnim sodelavcem in tako dalje. Četrto dejstvo. Predlagali so izdelavo zaposlitvenih načrtov, izenačitev statusa tistih, ki želijo ostati pogodbeniki, z redno zaposlenimi, tako kot to predvideva kolektivna pogodba za poklicne novinarje, izenačitev položaja pogodbenih sodelavcev v vseh uredniško produkcijskih enotah RTV Slovenije in tako dalje. Vodstvo na to sploh ni in noče reagirati. In peto dejstvo, razkrite nepravilnosti, ki jih je ugotovilo Računsko sodišče v letu 2005, niso bile odpravljene ne v času revizije in ne vse do danes. Še nekatere se danes vlečejo in niso odpravljene. In čisto na koncu, šesto dejstvo, koristi od kratkoročnih finančnih omejitev so očitne, vendar so dosežene po nezakoniti poti. In mene ta trditev, da nekdo, ki je zaposlen v tej inštituciji, si upa danes o teh razmerah javno to zapisati, je zelo redek in je nemogoče in nesprejemljivo, da vodstvo in vsi organi na RTV Sloveniji to pismo in ta stališča in ta dejstva ignorirajo. In še nekaj bom rekel. Programa RTV, tisto, kar jaz vidim prek ekrana, brez novinarjev ni. Lahko pa je brez vodstva in teh organov. In zato bi vodstvo in ti organi morali vzpostaviti dialog s temi ljudmi in z njimi priti do nekega konsenza. Nisem prepričan na koncu, da se samo vodstvo RTV zaveda tega problema in ga po mojem pometa pod preprogo. Število honorarnih in pogodbenih novinarjev je zares veliko. In če jih res 200 opravlja delo na tako zahtevni ravni in pod takimi pogoji kot redno zaposleni, potem prosim za odgovor, zakaj vsaj del njih ne dobi redne zaposlitve. Ampak ravno obratno, ljudje pri 30-ih, 35-ih letih v javnem zavodu delajo prek študentske napotnice.",Negative,,,FALSE,
