ID,Text
ParlaMint-SI_2002-04-18-SDZ3-Izredna-16.u54,"Dobro. To je stališče vlade. Ugotavljam, da nihče ne želi razpravljati. Naj povem, kako bomo glasovali in po kakšnem vrstnem redu. Najprej o amandmaju poslanske skupine Nove Slovenije in potem po zaporednem vrstnem redu amandmajev v vašem pregledu, ki jih je predlagal odbor. Najprej bomo glasovali o amandmaju poslanske skupine Nove Slovenije. Glasujemo. Prosim za pozornost. Glasujemo o amandmaju poslanske skupine Nove Slovenije k 16. členu. 53 navzočih. 15 za, 35 proti. [[Za je glasovalo 15.]] [[Proti 35.]] Amandma ni dobil potrebne podpore. Zdaj bomo glasovali o amandmaju pod zaporedno številko 1 v vašem pregledu, to je amandma odbora za notranjo politiko. Glasujemo. Glasujemo o amandmaju pod zaporedno številko 1, to je amandma odbora za notranjo politiko. 46 navzočih. 36 za, 1 proti. [[Za je glasovalo 36.]] [[Proti 1.]] Ugotavljam, da smo ta amandma sprejeli. Prehajamo na odločanje o amandmaju pod zaporedno številko 2. Glasujemo. Prosim za pozornost v dvorani. Smo sredi glasovanja. Tudi drugi amandma je sprejet. 36 za, nihče proti od 48 prisotnih. [[Za je glasovalo 36.]] [[Proti nihče.]] Končno še amandma pod zaporedno številko 3, odbora za notranjo politiko. Glasujemo. Prosim za pozornost, glasujemo o amandmaju pod zaporedno številko 3, odbora za notranjo politiko. 48 navzočih. 38 za, 3 proti. [[Za je glasovalo 38.]] [[Proti 3.]] Amandma je dobil potrebno podporo. Sedaj lahko glasujemo še o besedilu člena v celoti. Prosim. Glasujemo o besedilu 16. člena v celoti. Prosim za pozornost v dvorani. 47 navzočih. 36 za, 3 proti. [[Za je glasovalo 36.]] [[Proti 3.]] Končali smo odločanje o 16. členu, ki je sprejet. K 17. členu imamo vložen en amandma, to je amandma odbora za notranjo politiko. Želi kdo besedo? [[Ne.]] Odločamo o predlogu amandmaja odbora za notranjo politiko k 17. členu, ki ga vlada podpira. Glasujemo. Mir! 48 navzočih, 39 za, 3 proti [[Za je glasovalo 39.]] [[Proti 3.]] Ugotavljam, da je predlog izglasovan. Glasujemo o besedilu 17. člena v celoti. Prosim za mir v dvorani. Prosim, da kolegice in kolegi iz preddverja stopijo v dvorano. Še enkrat, tokrat drugič, dajem na glasovanje besedilo 17. člena v celoti. Glasujemo. Prosim za pozornost. 49 navzočih, 39 za, 4 proti. [[Za je glasovalo 39.]] [[Proti 4.]] Ugotavljam, da smo odločanje o 17. členu zaključili, besedilo je sprejeto. Poglejte, tako kot vi tudi jaz moram kolikor se da zbrano voditi postopek sprejemanja, zato vas prosim za malo več miru. Prosim lepo! K 18. členu imamo vložen amandma odbora in poslanske skupine Nove Slovenije, torej dva amandmaja. Želi kdo o njiju besedo? Prosim, gospod direktor. Prosim za mir."
ParlaMint-SI_2009-03-02-SDZ5-Redna-03.u95,"Hvala lepa. Gre za vprašanje, ki utemeljeno vzbuja skrb. Moram pojasniti, da Ministrstvo za pravosodje ne razpolaga z nobenimi drugimi informacijami, razen tistimi, ki so bile dostopne v medijih, in s temi, ki izhajajo iz vašega poslanskega vprašanja. Nam tudi ni znano, da bi bili slovenski sodniki vpleteni v ta primer. Za primer vpletenosti odvetnika pa smo, tako kot vi verjetno, izvedeli iz medijev. Zaradi tega, ker pa ta primer, kot sem povedal, utemeljeno vzbuja skrb, sem zaprosil Vrhovno državno tožilstvo za informacije o tem, ali na tožilstvu vodijo kakršenkoli postopek. Vrhovno državno tožilstvo o tem nima nobene informacije. Danes so to preverjali še na pristojnih okrožnih državnih tožilstvih na Ptuju in v Murski Soboti, vendar tudi na teh dveh tožilstvih nimajo nobene kazenske ovadbe in ne vodijo nobenega postopka. V zvezi s tem pa tožilstvo v pojasnilu Ministrstvu za pravosodje opozarja, da državno tožilstvo ni organ odkrivanja, da je to policija in v zvezi s tem bo morda dala konkretnejšo informacijo lahko ministrica za notranje zadeve."
ParlaMint-SI_2008-04-25-SDZ4-Redna-38.u5,"Hvala lepa. Besedo dajem predstavniku Vlade za predstavitev stališč do predloga matičnega delovnega telesa. Besedo ima gospod Darko Žiberna, dr. medicine, državni sekretar."
ParlaMint-SI_2009-06-15-SDZ5-Redna-07.u184,"Hvala. Gospod minister, izvolite."
ParlaMint-SI_2004-02-27-SDZ3-Redna-34.u186,"Hvala za besedo. Kolikor se spomnim, mislim, da ta nacionalni program obravnava tudi omejitev dostopa do dovoljenih in prepovedanih drog, če se ne motim. Tudi ta misel je zapisana in me izredno čudi - verjetno nekateri tega nacionalnega programa sploh niso prebrali, zato se v njem ne najdejo in zdaj bodo glasovali proti. Poleg tega pa imajo tako močno pozicijo, da bi lahko z amandmajem vplivali na to, da bi se še bolj dovoljene droge našlev tem dokumentu. Sam se tudi strinjam s tem, in kolikokrat sem že povedal, da postavimo take cene dovoljenim drogam, ker na njih država služi, in vi, ki ste v vladajoči opciji, najbolje veste, kakšne koristi ima država od tega oziroma koliko denarja se nabere iz tega segmenta - da bi postavili take cene, da bi bile te droge nedostopne. Pa tega ne storite. Tako me izredno čudi in moti takšna opredelitev nekaterih vladnih poslancev do dovoljenih drog. In bi resnično želel, da bi se nekoliko bolj poglobili v gradivo in bi tudi poskušali, saj imate to moč, spremeniti nacionalni program v tako vsebino, ki bi ustrezala tudi vašim pojmovanjem. Hvala lepa."
ParlaMint-SI_2005-04-18-SDZ4-Redna-05.u46,"Hvala lepa, gospod predsednik državnega zbora. Spoštovani predsednik vlade! Spoštovani predstavniki vlade, kolegice in kolegi! Vlada Republike Slovenije je na pretekli seji, v četrtek, potrdila izhodišča za rebalans proračuna za leto 2005. Predsednika vlade sprašujem: Kako komentirate ta izhodišča za pripravo rebalansa? Ali nam lahko pojasnite glavne črte? Hvala lepa."
ParlaMint-SI_2007-06-18-SDZ4-Redna-29.u83,"Gospod minister, želite odgovoriti?"
ParlaMint-SI_2018-12-20-SDZ8-Redna-03.u51,"[[oglašanje iz dvorane]] Se opravičujem, samo malo. Glejte, jaz ne vem, kako ne dela, če so se ostali prijavili. [[oglašanje iz dvorane]] Ne moremo, niste prijavljeni. Se opravičujem. Mag. Andrej Rajh, ste zaključili? Hvala lepa. Besedo ima Mojca Žnidarič. Izvolite."
ParlaMint-SI_2014-04-24-SDZ6-Izredna-61.u29,"Spoštovani predsedujoči, spoštovani poslanke in poslanci, lepo pozdravljeni! Danes smo se ponovno sestali zaradi določitve datuma referenduma o noveli arhivskega zakona. Na mizi sta dva predloga, eden za hkratno izvedbo referenduma z volitvami v Evropski parlament; drugi pa želi ta dva dneva razdružiti. Moje stališče glede določitve datuma ostaja enako kot prej, toliko bolj zaradi odločitve Ustavnega sodišča, ki je v svoji odločbi potrdilo, potrdilo, da zasledovanje cilja izognitve prepletanja referendumske in volilne kampanje ni protiustavno, če hkrati ne posega v pravico do glasovanja na referendumu. Slednja je pravica pozitivnega statusa, kar pomeni, da zavezuje državo k določenemu ravnanju v smeri njenega udejanjanja. Konkretno zavezuje Državni zbor, ki mora pri določitvi datuma zagotoviti spoštovanje te pravice. Pri določanju datuma referenduma ima Državni zbor z besedami Ustavnega sodišča znotraj ustavnopravnih izhodišč zagotavljanja učinkovitega uresničevanja pravice glasovanja na referendumu široko polje proste presoje. Državni zbor – popolnoma avtonomen, kateri datum določi. Omejuje ga zakon, omejujejo ga nekatera osnovna ustavna načela glede uresničevanja referendumske in ljudske volje. Še več, Ustavno sodišče je v 29. točki odločbe zapisalo tudi, da je res, citiram, ""da lahko volivke in volivci svobodno izrazijo svojo voljo z glasovanjem na referendumu, če so dobro obveščeni o predmetu odločanja"". Ne gre za to, da niso ljudje sposobni v istem dnevu odločati o različnih stvareh, kar se tako zelo pavšalno manipulira. Gre za cel postopek seznanjanja s predmetom, z argumenti zagovornikov zakona, z argumenti nasprotnikov zakona in o tem govori pravica do obveščenosti; ne o možnosti o tem, ali je nekdo sposoben o dveh, treh ali desetih stvareh odločiti v enem dnevu. In naprej. V isti točki Ustavno sodišče pravi, zopet citiram: ""Skrb za dobro informiranost in seznanitev z vsebino zakona, z argumenti zagovornikov zavrnitve zakona in z argumenti zagovornikov uveljavitve zakona je sama po sebi nujna za učinkovito uresničevanje pravice do glasovanja na referendumu."" Datum s tem nima posebne povezave. Ustavno sodišče Republike Slovenije je torej določitev datuma referenduma prepustilo zakonodajalcu, hkrati pa tudi – to iskreno upam – začrtalo polje argumentacije, iz katerega danes iz spodobnosti in spoštovanja do njegove vloge ne kaže izstopiti; četudi so to, glede na že slišano, žal le pobožne želje in bomo danes verjetno spet gledali približno isti film kot prejšnjič. Pri določanju datuma referenduma naj izpostavim še pomisleke dveh pravnih strokovnjakov, o katerih smo nekaj že slišali. Tako je v Pravni praksi 10. 4. 2014 dr. Janez Pogorelec v uvodniku z naslovom ""Je referendum sploh še dopustno razpisati hkrati z volitvami"" izpostavil pomemben vidik enakopravne obravnave predlagateljev referendumov, ki ne bodo hkrati z volitvami, s tistimi, katerih referendumi bi potekali sočasno z volitvami. Dr. Pogorelec v svoji argumentaciji zatrdi, ""da je potreben resen premislek o tem, ali je po spremembi 90. člena Ustave referendum sploh še dopustno izvesti z volitvami ali z drugimi referendumi, ne da bi s tem povsem izničili in zmanipulirali določbo o njegovem kvorumu."" Konec citata. Podobno smo slišali tudi razmišljati dr. Rajka Pirnata, ki je 10. aprila v oddaji Dnevnik na TV Slovenija 1 dejal, ko je bilo govora o referendumu kot orožju ljudske volje, da je, citiram, ""ta volja, torej ljudska volja je sestavljena iz dvojega. Grem na referendum in tako bom odločil; ne pa, sem slučajno že tam pa bom tudi odločil o tem."" Konec citata dr. Pirnata. Vse to velja danes, ko se z določitvijo datuma prvega referenduma po spremembi Ustave, ki je zasledovala cilj odvzeti inštitut iz rok politike in ga predati v roke ljudstva, postavlja precedens za vse morebitne prihodnje referendume, zato je tudi današnja razprava še vedno zelo pomembna in potrebna. Referendum je že sam po sebi posledica tega, da je politični kompromis – kljub pripravljenosti ene strani nanj in kljub temu, da je bil strokovni kompromis dosežen – spodletel. To velja za arhivski zakon. Vlada je kot predlagateljica zakon pripravila po rednem postopku, pripravljal se je od leta 2009, šel je skozi popolnoma vse stopnje javne razprave, vključno z javno predstavitvijo mnenj v parlamentu, in žal politika glede tega ni našla ustrezne rešitve. Smisel in namen inštituta referenduma ste poslanke in poslanci pravno formalno modro zaščitili ravno z zadnjo spremembo Ustave; zato naj predmet odločanja na referendumu, tokrat novela arhivskega zakona, ne bo sredstvo za politične obračune, temveč cilj na sebi. Natanko o tem govori šesta točka Resolucije o evropski zavesti in totalitarizmu, če jo hočemo prebrati do konca in v celoti. Moram tudi na kratko reči, ali je bil ta arhivski zakon sprejet iz zgolj nekih političnih nagibov. Poslanka Irglova je prej omenila, da to ni noben protikrizni zakon ali zakon, ki bi kakorkoli olajševal delovanje podjetij. To seveda ni res. Novela odgovarja na številne pomanjkljivosti arhivskega zakona in poleg transparentnejših pogojev dostopnosti do arhivskega gradiva prinaša še, prvič, ureditev pomembnih razlik, ki veljajo za javnopravne osebe in osebe zasebnega prava glede sprejemanja in potrjevanja notranjih pravil. Novela prinaša to, da zasebnim podjetjem ne bo potrebno več preko Arhiva Republike Slovenije potrjevati notranja pravila, ker se nam je zdelo to preveč obremenjujoče; jih razbremenjuje zaradi tega. Novela omogoča osebam zasebnega prava uporabo inštrumenta notranjih pravil, jih pa ne zavezuje. Novela seveda prinaša izjemno pomembne premike na ravni digitalizacije arhivskega gradiva in sodobnega delovanja arhivov, ki so še kako pomembni ne zgolj z vidika racionalizacije delovanja arhivov in arhivske stroke, ampak tudi z vidika dostopnosti. In da, tudi z vidika racionalizacije stroškov. Toliko zelo na kratko o tem. Verjamem, da bomo o tem še več govorili. Menim, da je iz ozirom na te argumente potrebno razdvojiti evropske volitve in referendumsko glasovanje, zato skladno s prvotnim stališčem predlagam, da podprete, spoštovani poslanke in poslanci, rešitev, s katero boste odločanje volivk in volivcev o prihodnosti ločili od odločanja o preteklosti. Glede na že slišano in glede na težnje, da se za datum volitev opredli 25. maj, predlagam, da ne pozabite, kaj to pomeni za vse naše državljane, ki bodo glasovali zunaj Republike Slovenije. Hvala lepa."
ParlaMint-SI_2010-03-04-SDZ5-Redna-14.u174,"Gospod Grims, kot sem poslušal, dobro poslušal, vas imenoma ni omenil. Če pa menite, da tisto, kar je povedal, pripada vam, vam dam repliko?"
ParlaMint-SI_2013-11-21-SDZ6-Redna-19.u154,"Spoštovane kolegice, poslanke in poslanci, nadaljujem s prekinjeno sejo Državnega zbora in prehajamo na glasovanje o predlogih odločitev. Imam sporočilo, kjer službe zbora sporočajo, da so morale konferenčni glasovalni sistem resetirati, zato prosim poslanke in poslance, da ponovno vstavijo kartice ter preverijo delovanje glasovalnih naprav. Če je kakšna težava, prosim, pravočasno sporočite. Nadaljujemo prekinjeno 16. točko dnevnega reda – druga obravnava Predloga zakona o spremembah in dopolnitvah Zakona o avtorskih in sorodnih pravicah v okviru rednega postopka Prehajamo na odločanje o naslednjem predlogu sklepa: Predlog zakona o spremembah in dopolnitvah Zakona o avtorskih in sorodnih pravicah ni primeren za nadaljnjo obravnavo. Želi kdo obrazložiti glas v imenu poslanske skupine? Gospod Horvat, izvolite."
ParlaMint-SI_2020-09-23-SDZ8-Redna-20.u251,Hvala lepa. Besedo ima dr. Franc Trček.
ParlaMint-SI_2013-12-19-SDZ6-Redna-20.u18,"Dober dan! Lep pozdrav, spoštovane kolegice in kolegi, spoštovana podpredsednica, spoštovani državni sekretar z ekipo! Pred nami je Predlog zakona o spremembah in dopolnitvah Zakona o rudarstvu, ki v vsebinskem delu rešuje ključne probleme, ki so bili že predstavljeni od ostalih kolegov, se pravi problem podaljšanja rudarskih pravic in s tem povezana možnost izkoriščanja, ohranjanje delovnih mest in kvalitetna sanacija prostora, kjer se rudarske pravice izkoriščajo. Dobili smo še en zakon po nujnem postopku. Obrazložitev je bila, da je nujni postopek – glede na to da je bil poleti predlagani zakon zaustavljen – posledica tega, da je bil zakon pozno posredovan v Državni zbor. Strinjamo pa se s tem, da je treba ta problem iz vsebinskih razlogov rešiti v letošnjem letu in na ta način tudi odpraviti grozečo nevarnost, da bi se te pravice odvzelo, da bi bili ob delovna mesta in da se kamnolomov ne bi saniralo. Glede nujnega postopka sem že dejal, da smo vsi enotni, da je nesprejemljiv za takšen zakon. Hkrati pa lahko rečem, da so se kljub temu, da se je vse odvijalo v tem tednu, v razgovore in usklajevanje tega zakona vključili številni, tudi Zbornica stečajnih upraviteljev. Mirno lahko rečem, da v Slovenski ljudski stranki pozdravljamo pristop državnega sekretarja gospoda Bojana Kumra, ki se je resnično strokovno in prizadevno vključil skupaj z Zakonodajno-pravno službo. In kar je bilo novo v zadnjih mesecih, ko je opozicija predlagala amandmaje, v tem primeru Slovenska ljudska stranka, je bil celo eden z namenom, da se zakon izboljša, sprejet. Novo pa je bilo to, da so se v želji, da zakon pripravimo čim bolje, odvijala pogajanja praktično vseh poslanskih skupin, ki so želele v njih sodelovati. Imeli smo kar težavno delo. Predvsem je bilo ključno – pravilno se opredeliti do primerov stečajnih postopkov, ko je dilema na eni strani, da razvrednotimo stečajno maso, po drugi strani prekinemo neko dejavnost, hkrati pa tudi, da v stečajnih postopkih lahko učinkovito poiščemo nove lastnike. Amandmaji so bili, kot je bilo že povedano, usklajevani tekom celega tedna, danes zjutraj še dokončno. Potrebno je skozi posamezne amandmaje še v toku razprave in podrobnega pregleda ugotoviti, ali so cilji, ki smo si jih zastavili, vsi zasledovani. V Slovenski ljudski stranki, kot sem že dejal, pozdravljamo takšen način dela, da vsi skupaj prispevamo k temu, da so zakoni, ki jih sprejemamo v Državnem zboru, čim boljši. Po razpravi o amandmajih in celotnem zakonu bomo po vsej verjetnosti v Slovenski ljudski stranki amandmaje in zakon podprli."
ParlaMint-SI_2009-06-18-SDZ5-Redna-07.u26,"[[...]]nedopustno na tak način govoriti, da je to poneumljanje, sprejeti evropsko resolucijo, da je to poneumljanje. To je zavzemanje za obče človeške vrednote in evropske vrednote. In verjamem, da so nekaterim v napoto te vrednote. Ampak, govoriti o tem, da je [[...]]"
ParlaMint-SI_2011-02-28-SDZ5-Redna-25.u237,"Tudi to v temu pismu priporočajo, da bi moralo dati del odgovora Ministrstvo za kmetijstvo, gozdarstvo in pa prehrano. Gospod Gvido Kres bo postavil poslansko vprašanje ministru za delo, družino in socialne zadeve. Prosim."
