ID;text;tag_tamara;tag_katja;comments_tamara;comments_katja;flagged_tamara;flagged_katja;sent_tamara;sent_katja;chair;final_tag
ParlaMint-SI_2016-03-29-SDZ7-Redna-17.u190;Hvala za besedo. Še enkrat lep pozdrav vsem! Odbor za zdravstvo je na svoji 12. seji 11. 3. kot matično delovno telo obravnaval Predlog resolucije o nacionalnem planu zdravstvenega varstva 2016–2025 »Skupaj za družbo zdravja«, ki jo je Državnemu zboru v obravnavo in sprejem predložila Vlada. Odbor se je seznanil s predlogom resolucije, z mnenjem Zakonodajno-pravne službe, mnenjem Državnega sveta, mnenjem Zavoda za zdravstveno zavarovanje Slovenije in stališčem Vlade do mnenja Zavoda za zdravstveno zavarovanje Slovenije. Ministrica za zdravje gospa Milojka Kolar Celarc je v svoji uvodni obrazložitvi na seji odbora prestavila poglavitne cilje in usmeritve resolucije, kot je poudarila tudi malo prej na današnji obrazložitvi predloga resolucije. Resolucija predstavlja strateški okvir za področje zdravstva za naslednjih deset let. V njej so upoštevani izsledki analize zdravstvenega sistema v Sloveniji, ki jo je Ministrstvo za zdravje pripravilo v sodelovanju s Svetovno zdravstveno organizacijo in Evropskim observatorijem za spremljanje zdravstvenih sistemov. Konkretni naloge in projekti na Ministrstvu za zdravje že potekajo. Glede na vse naloge in dejstvo, da je bilo Ministrstvo za zdravje v zadnjih letih kadrovsko močno podhranjeno, Vlada soglaša z dodatnimi zaposlitvami na Ministrstvu za zdravje v letošnjem letu ter v letih 2017 in 2018. Predstavnik Zakonodajno-pravne službe dr. Samo Divjak je v nadaljevanju predstavil pisno mnenje in vzpostavil nekatere pripombe. Predstavnik Državnega sveta mag. Peter Požun je poudaril, da Državni svet predlog resolucije podpira in ugotavlja, da resolucija kot temelj zdravstvenega sistema ohranja načela vsesplošne dostopnosti do kakovostnih zdravstvenih storitev ter pravičnega in solidarnega financiranja zdravstvenega varstva. Državni svet meni, da mora zdravstveni sistem ostati javen in široko dostopen. Stališča k predlogu resolucije so podali predstavniki Združenja za državljanski nadzor zdravstvenega varstva ZaNas, Zveze društev upokojencev Slovenije, Zavoda za zdravstveno zavarovanje Slovenije, Sindikata zdravstvenega in socialnega varstva Slovenije in Strokovnega združenja izvajalcev zdravstvene in babiške nege Slovenije. V razpravi je bilo poudarjeno, da resolucija lahko predstavlja dobro osnovo za začetek reforme zdravstvenega sistema, treba pa jo je nadgraditi, saj manjkajo bolj jasno določeni cilji, izvedbeni ukrepi ter načrti in finančne ocene. Resolucija je kot dokument preveč splošna, posamezna področja pa ne vsebujejo razvojne vizije. Postavljena so bila konkretna vprašanja v zvezi z globalnimi izzivi na področju zdravja, na katere je ministrica odgovorila ob zaključku razprave. V poslovniško določenem roku so bili vloženi amandmaji s strani koalicije, torej poslanskih skupin SMC, Desus in SD, nomotehnične narave, in pa Poslanske skupine Združene levice k poglavju 6 Aktivnosti in ukrepi na prednostnih področjih razvoja, podpoglavje Zdravstveno zavarovanje. Odbor je glasoval o amandmajih poslanskih skupin SMC, Desus in SD in jih sprejel. In odbor je glasoval o amandmaju Poslanske skupine Združene levice, ki ga pa ni sprejel. Nato je odbor glasoval še o vseh poglavjih predloga resolucije in jih prav tako sprejel. Glede na sprejete amandmaje je pripravljeno besedilo dopolnjenega predloga resolucije, v katerega so vključeni vsi sprejeti amandmaji. Dopolnjen predlog resolucije je sestavni del tega poročila. Hvala.;M_Negative;P_Neutral;No idea, this one is very hard to me. ;Very long procedural speech, outlining the happenings of the day,  ;1.0;;Negative;Neutral;FALSE;N_Neutral
ParlaMint-SI_2016-11-25-SDZ7-Izredna-37.u3;Hvala lepa. Prehajamo na določitev dnevnega reda 37. izredne seje Državnega zbora. Predlog dnevnega reda ste prejeli v ponedeljek, 21. novembra, s sklicem seje. O predlogu dnevnega reda bomo odločali v skladu s prvim odstavkom 64. člena Poslovnika Državnega zbora. Predlogov za širitev dnevnega reda seje nisem prejel. Zboru predlagam, da za današnjo sejo določi dnevni red, kot ste ga prejeli s sklicem. Prehajamo na odločanje. Poslanke in poslance prosim, da preverite delovanje glasovalnih naprav. Glasujemo. Imamo težave z glasovalno napravo, samo trenutek. Glasujemo. Navzočih je 66 poslank in poslancev, za je glasovalo 66, proti nihče. [[Za je glasovalo 66.]] [[Proti nihče.]] Ugotavljam, da je dnevni red 37. izredne seje Državnega zbora določen. Prehajamo na 1. TOČKO DNEVNEGA REDA, TO JE NA OBRAVNAVO PREDLOGA ODLOKA O RAZGLASITVI USTAVNEGA ZAKONA O DOPOLNITVI III. POGLAVJA USTAVE REPUBLIKE SLOVENIJE. Državni zbor je na 24. seji 17. novembra 2016 sprejel Ustavni zakon o dopolnitvi III. poglavja Ustave Republike Slovenije. V skladu s prvim odstavkom 182. člena Poslovnika Državnega zbora Državni zbor razglasi ustavni zakon najkasneje osmi dan po njegovem sprejemu, razen če najmanj 30 poslancev in poslank zahteva, da se sprememba Ustave predloži v potrditev volivcem na referendumu. Zahteva za razpis referenduma ni bila podana, zato Državni zbor lahko razglasi ustavni zakon o dopolnitvi tretjega poglavja Ustave Republike Slovenije. Ustavni zakon Državni zbor razglasi s sprejemom odloka o razglasitvi. Predlog odloka je v obravnavo zboru predložila Ustavna komisija. Za dopolnilno obrazložitev predloga odloka dajem besedo predsedniku komisije dr. Milanu Brglezu. Izvolite.;P_Neutral;P_Neutral;Procedural.;;;;Neutral;Neutral;TRUE;P_Neutral
ParlaMint-SI_2016-03-23-SDZ7-Redna-17.u153;Hvala za besedo. Po nekaterih ocenah naj bi v Sloveniji bilo cirka 200 tisoč ljudi, ki so že preizkusili konopljo bodisi v medicinske ali rekreativne namene. Na podlagi določbe 33. člena Zakona o proizvodnji in prometu s prepovedanimi drogami je posest prepovedane droge prekršek. V primeru, da gre za manjšo količino prepovedane droge za enkratno osebno uporabo, pa se sme uporabnika kaznovati bolj milo. Skladno z določbami zakona o prekrških je možen tudi izrek opomina. Že v okviru ZPPPD ter ZP je torej zaradi nejasnosti opredelitve manjše količine možen razpon izrečene kazni vse od opomina pa do izreka denarne kazni. Še več zmede pa je nedoločnost te manjše količine povzročila ob upoštevanju 186. člena Kazenskega zakonika, ki med drugim določa, da se z zaporno kaznijo od 1 do 10 let kaznuje, kdor neupravičeno proizvaja ali predeluje rastline ali substance, ki so razvrščene kot prepovedane droge ali nedovoljene snovi. V teoriji je torej posest manjše količine konoplje prekršek, a ker manjša količina ni jasno določena, je posameznik povsem odvisen od odločitve posameznih organov, ki vodijo postopke. Policist se lahko, na primer, odloči pri enaki količini za opomin, za sprožitev postopka o prekršku ali pa količino oceni kot takšno, da po njegovem mnenju ustreza opisu kaznivega dejanja. Kako zelo bo posameznik stigmatiziran ali celo inkriminiran, je tako povsem odvisno od okolja, v katerem živi. V urbanih središčih je uporaba konoplje veliko manj stigmatizirana, posledično je tudi odnos policije in sodišč do uporabnikov konoplje v urbanih središčih veliko bolj liberalen kot pa na podeželju. Torej v praksi posledično prihaja do neenake obravnave uporabnikov konoplje. Zaradi tega vas sprašujem: Koliko je bilo v letih 2012, 2013, 2014 in 2015 vloženih kazenskih ovadb za kazniva dejanja neupravičene proizvodnje in predelave konoplje po 186. členu Kazenskega zakonika? Koliko je bilo izrečenih obsodilnih sodb? Kolikšna je najmanjša količina konoplje, zaradi katere je bila izrečena obsodilna sodba? Ali menite, da je ureditev, ki omogoča za enako količino konoplje tako širok razpon kazni, primerna? Ali menite, da je primerna ureditev, na podlagi katere je konoplja razvrščena v prvo skupino prepovedanih drog in se posledično obravnava povsem enako kot heroin, kokain in druge trde droge? Hvala za vaše odgovore.;Negative;Negative;Questions, a mess. Could be N;"In the second part the questions seem very charges, specifically in terms of the words used (""se posledično obravnava povsem enako kot heroin""). I would say this is Negative, however, due to the first, relatively neutral part it could probably also be N_Neutral.";1.0;1.0;Negative;Negative;FALSE;Negative
ParlaMint-SI_2009-03-03-SDZ5-Redna-03.u275;Hvala lepa. Razprave ne bom podprl iz enostavnega razloga, ker bi bila to zelo zelo zelo poceni demagogija. Tu gre za vprašanje pravne države in za vprašanje rešitev zagate, katero se v zadnjih letih ni znalo rešiti. To zagato pa se ni znalo rešiti enostavno zato, ker ni bilo političnega poguma. In prav zaradi tega političnega poguma bom glasoval proti takšni demagoški, nizki in v bistvu popolnoma politikantski razpravi, ki me bo spominjala na agitpropovsko propagando iz časov, ko sem imel manj kot 14 let in ko so nekateri bili še člani Zveze komunistov, ne pa sedanje demokratične države. Hvala.;Negative;Negative;Nonsupport. ;;;;Negative;Negative;FALSE;Negative
ParlaMint-SI_2010-05-20-SDZ5-Redna-17.u214;Za razpravo je prosila še gospa Breda Pečan. Želi še kdo? Še? Potem dajem čas za prijavo. Besedo ima gospod Borut Sajovic.;P_Neutral;P_Neutral;Procedural;;;;Neutral;Neutral;TRUE;P_Neutral
ParlaMint-SI_2021-01-26-SDZ8-Redna-22.u81;Kje niste bil pravilno razumljeni?;N_Neutral;N_Neutral;Procedural;Question, however, to me, it carries negative connotation. Could also be P_Neutral;;1.0;Neutral;Neutral;TRUE;N_Neutral
ParlaMint-SI_2013-10-22-SDZ6-Redna-18.u56;"Hvala za besedo, spoštovana podpredsednica. Lep pozdrav vsem prisotnim! Ko se kot poslanka trudim državljanom razložiti, zakaj so bili potrebni boleči ukrepi prejšnje vlade, zakaj so potrebni težki ukrepi aktualne vlade in zakaj bo vsaka vlada v prihodnje, pa naj bo leva, desna, konservativna ali liberalna, hočeš nočeš morala uveljavljati težke ukrepe, mi ljudje vedno znova odgovorijo z vprašanjem: ""Zakaj ne vzamete tistim, ki so pokradli našo državo? Zakaj ne poberete tistim posameznikom, ki so do svojega premoženja prišli na nepošten način?"" Priznam, da v takšnih trenutkih ne vem, kaj bi odgovorila poštenemu delavcu, kmetu ali uradniku, ki se trudi in težko prebija iz meseca v mesec, v medijih pa posluša prispevke o neučinkovitosti inšpekcij, sodstva in tudi o neprimernosti zakonodaje. Zato menim, da bo novela Zakona o davčnem postopku dala državnim organom novo, močnejše orodje za pregon nepravilnosti na tem področju. Novi nadgrajeni zakon bo v praksi omogočil v praksi pogosto zlorabljeno možnost zavlačevanja postopka, neplačani davek bo po novem mogoče izterjati pod določenimi pogoji, tudi preko povezanih oseb. V primeru neuspešne prodaje zarubljenega premoženja pa bo to, če ga seveda dolžnik ne bo želel prevzeti, lahko brezplačno odstopljeno humanitarnim organizacijam ali drugim zavodom. Spremembe, kot jih jaz vidim, zasledujejo dva med seboj povezana cilja: povečanje učinkovitosti zakonodaje in s tem, ko bo to močnejše orodje za davčni organ, tudi omogočanje deljenja bremen kriznih razmer med tistimi, ki so do zdaj pošteno nosili svoj delež, in tistimi, ki so se temu spretno izmikali. Hkrati pa se mi, seveda kot liberalki, ob uveljavitvi tega zakona postavljajo tudi nekatera vprašanja in pomisleki. V zadnjem času dvigujemo davke, podržavljamo premoženje, rešujemo banke, dvigujemo globe. Zdi se mi, da se država vse bolj vpleta v vsak vidik našega življenja, kar je po mojem mnenju narobe. Liberalci smo namreč vedno kritični do širjenja državnih pristojnosti in do represivne moči. Na žalost pa se v času krize tudi zaradi pričakovanja ljudi področje nadzora in kaznovanja širi, ker smo se ljudje zaradi zasledovanja večje varnosti in občutkov pravičnosti pripravljeni odpovedati vedno večjemu delu svobode. Ta zakon, upam, da ne bo razumljen kot odprtje sezone lova za vsemi in na vse, ki so si uspeli premoženje ustvariti na pošten način. Zato upam, da ga strokovnjaki medijskega sporočajo ne razumejo kot novo orodje za diskreditacijo posameznikov. Upam, da bomo politiki, državljani in mediji imeli pred očmi, da lastništvo premoženja ni nekaj slabega, če je pridobljeno na zakonit način. Dodatna moč, ki jo dajemo državi s tem zakonom, od uradnikov zahteva še dodatno večjo odgovornost, od vseh ostalih državljanov pa dodatno mero razuma in izogibanja prehitrim ljudskim sodbam, ki se lahko izkažejo za krivične. Zakon bom v prvi obravnavi podprla, saj menim, da lahko prinese pozitivne učinke za posameznike in za družbo, a se hkrati zavezujem, da bom pozorno spremljala, ali se nove pristojnosti uporabljajo v namen, za katerega so bile mišljene oziroma sprejete, in ne za moderno inkvizicijo ali pa na sodoben način lova na čarovnice. Hvala.";Negative;M_Negative;Although support, the theme and substance remains very negative.;First part negative, second part positive (positive changes that  the Amendment of the Act is supposed to bring), and then again shifting into very negative speech (personal opinion of the MP), and then again another quick shift of the sentiment at the end (. Zakon bom v prvi obravnavi podprla, saj menim, da lahko prinese pozitivne učinke za posameznike in za družbo, a se hkrati zavezujem, ...). Could also be M_Positive, but the major part of the speech to me seems negative.;;1.0;Negative;Negative;FALSE;Negative
ParlaMint-SI_2012-06-11-SDZ6-Redna-04.u30;Hvala. Glede izhodišč, ki jih je vlada imela, prejšnja vlada, ko smo prevzemali odgovornost za vladanje in vodenje države, bi vendarle bilo pošteno, gospod Janša, če bi tudi povedali, da je pravzaprav prevzela vodenje države v trenutku, ko je nastopila gospodarska kriza in da je bilo gospodarstvo in bančni sistem v Sloveniji zadolženo, ne samo do vratu, ampak praktično čez glavo. In to smo začeli reševati uspešno in res bi bil čudež, če bi Agencija za upravljanje kapitalskih naložb samo v enem letu rešila vse te probleme, ki so se nakopičili zaradi zgrešene ekonomske politike predvsem v obdobju 2004–2008, ko ste bili odgovorni za vodenje Slovenije. In to, kar nas ta hip skrbi, je, da se nadaljuje pot, ki se je začela v obdobju 2004–2008, ko se je očitno poskušalo omogočiti najemanje kreditov pri bankah brez resnih presoj. Krediti so se pravzaprav najemali na podlagi dogovarjanja in nekega medsebojnega zaupanja, posledice pa danes čutimo vsi. Zato smo bili ne nazadnje prisiljeni sprejeti tudi Zakon o uravnoteženju javnih financ, rebalans proračuna, ki je šel navzdol. Skratka, krčimo pravice v Sloveniji, ker so nekateri zelo zelo obogateli. To, kar nas v tem trenutku skrbi, je ravno to: Kako boste resnično zagotovili strokovno upravljanje teh naložb, kako boste celo preprečili prodajo Ljubljanske banke, recimo, belgijski banki in bo Ljubljanska banka postala podružnica tuje banke? Ali je to namen tudi petkove seje, ki je že sklicana, in kakšno bo takrat vaše stališče kot predsednika? Ali je možno v Sloveniji z državnim premoženjem upravljati uspešno ali ni? Socialni demokrati trdimo, da smo samo v enem letu delovanja agencije dokazali, da je to mogoče. Hvala.;Negative;Negative;A bit dissy towards Janša. Could also be mixed. ;Accusatory and charged questions to the MP. ;;;Negative;Negative;FALSE;Negative
ParlaMint-SI_2001-02-20-SDZ3-Redna-03.u70;Hvala lepa. Kolega Peče, želi dodatno zastaviti vprašanje. Prosim.;P_Neutral;P_Neutral;Procedural;;;;Neutral;Neutral;TRUE;P_Neutral
ParlaMint-SI_2005-04-22-SDZ4-Izredna-08.u215;Hvala za besedo. Spoštovani prisotni! Dovolite mi, da še enkrat poudarim: postopek in nujnost obravnave zakona sta vsaj za mene še ta trenutek sporna. Danes me ne poslanci vladajoče koalicije ne predstavnik vlade niste prepričali, zakaj taka urgentnost in taka nujnost obravnave tega zakona. Ampak sedaj veljavni zakon, tako kot smo slišali in tudi jaz se s tem strinjam, je potreben sprememb, tako kot ureditev tako vodstvene kot programske strukture na Radioteleviziji Slovenija. Razlogov za to je bilo danes v razpravi povedani že dovolj in jih ne bi ponavljal. Današnja razprava, če pogledamo, je potekala v večji meri in je izgledala kot opravičevanje Socialnih demokratov, da je bil gospod Kocijančič njihov član, kot da bi se ga po svoje sramovali. Izpostavljenih pa je bilo tudi nekaj dobrih predlogov, za katere upam, da jih bo vlada upoštevala v pripravi zakona za drugo obravnavo. Kar se tiče same programske sheme, verjamem, da takšna kot je, oziroma slabša kot je skoraj ne more biti. Veste, med ljudmi že kroži šala, da ljudje v dnevnem časopisju najprej preberejo program, nato pa vse ostale tragedije. Do druge obravnave je po mojem prepričanju še dovolj časa, da se predlog zakona še izboljša. In v tem upanju pač v Slovenski nacionalni stranki predlogu zakona ne bomo nasprotovali. Hvala.;M_Negative;Negative;Hope, but negativity, especially in the beggining. ;Very sarcastic speech, and while they will not oppose the the proposal, the overall speech is relatively negative.;;;Negative;Negative;FALSE;Negative
ParlaMint-SI_2020-07-09-SDZ8-Redna-19.u190;Hvala lepa. Besedo ima kolega Marko Bandelli.;P_Neutral;P_Neutral;Procedural;;;;Neutral;Neutral;TRUE;P_Neutral
ParlaMint-SI_2011-04-20-SDZ5-Redna-27.u20;"Hvala lepa za besedo. Torej, osnovna intenca vladnega Predloga zakona o dopolnitvah Zakona o gospodarskih družbah je ta, da bi nadzorniki bili obveščeni o poslih, ki jih ima namen skleniti podjetje, ki ga nadzorujejo z družbo, kjer je tudi organ vodenja tihi družbenik. Torej, osnova je, da se na nek način seznani nadzorni svet s takšnim poslovanjem. V Slovenski demokratski stranki menimo, da to ni dovolj. Menimo, da takšnega poslovanja ne more in ne sme biti, ker je predmet navzkrižja interesov in vodi v možnost oškodovanja te družbe, ki posluje s tiho družbo. Zakaj? Zaradi tega, ker je več kot očitno, da če je nek organ vodenja ali nadzora ene gospodarske družbe hkrati tihi družbenik neke druge družbe, da želi skriti sebe zaradi svoje vloge v neki firmi, skriti sebe torej v tej tihi družbi. Zakaj se torej skrivati? Zakaj prikrivati svojo participacijo v tihi družbi očem javnosti, še posebej radovednim novinarjem, pa ne nazadnje tudi gospodarskim subjektom, ki so potencialni konkurent te tihe družbe? Spoštovani, ali se je kdo od vas vprašal, če pri tej neverjetni naklonjenosti predsednice uprave Darsa do SCT slučajno ta gospa ni kakorkoli poslovno povezana kot tihi družbenik s SCT? Bili smo priča, da se je, kljub temu da se je vedelo, da SCT drvi v zgodbo prisilne poravnave in sedaj vidimo tudi stečaja, s strani Darsa z neverjetno lahkoto poplačevalo vse temu konkretnemu SCT in da je SCT naprej dolžnik številnim podizvajalcem, kar v tem parlamentu nekaj časa že obravnavamo. Torej, mi ne moremo izvedeti. Mi iz opozicije smo prosili Vlado, naj povpraša organe vodenja in nadzora družbe v večinski državni lasti, ali so hkrati kakšni tihi družbeniki podjetij v Sloveniji in na tujem. Vlada je rekla, da nam tega ne bo sporočila, ker tega ni dolžna spraševati teh ljudi. Po drugi strani se pa Vlada čuti dolžna omejevati nagrade tem ljudem. Mislim, da je tu neko dvojno merilo ali dvoličen pristop pri zelo podobnem problemu. Imeli smo konkreten primer – gospod Danilo Toplek, dolgoletni, sedaj en dan pravzaprav odstopljeni, predsednik uprave Taluma, je bil, to pa ni špekulacija, tihi družbenik tihega družbenika podjetja Gradbeno podjetje Ptuj, ki je poslovalo s Talumom. Poglejte, spoštovani! Če je gospod Toplek, ki si seveda tudi obeta dobiček iz naslova tega podjetja, kjer je družbenik, kako bo on na eni strani nepristranski pogajalec s tem gradbenim podjetjem za posle, po drugi strani je udeležen pri dobičku tega gradbenega podjetja, ker je pač takšna regulativa. Torej, on je na obeh straneh in mu je v interesu, da podpiše gradbeno podjetje dober posel, ker bo od dobrega posla tudi dobiček in bo tudi kaj kapnilo v žep posamezniku. Zanima nas, koliko je teh relacij med direktorji, predsedniki uprav gospodarskih subjektov v večinski državni lasti oziroma koliko denarja se vleče, ""cuza"" iz teh podjetij zaradi interesa teh tihih družbenikov, ki so skriti, ki jih ne poznamo, ne vidimo, saj niso vpisani v poslovni register. V Slovenski demokratski stranki ne želimo nič drugega, kot da so vse te relacije vpisana v poslovni register, kar pa pomeni, da ni obstoja tihih družb, ker značilnost tihih družb je le ta, da se te relacije ne vpisujejo in so očem prikrite. To je naš edini interes. Zato tudi predlagamo amandma k 1. členu, in sicer da se za 38. členom doda 38.a člen, ki se glasi, da poslovodstvo, prokurist in izvršni direktor gospodarske družbe ne sme sklepati pravnega posla z družbo, v kateri je sam ali njegov družinski član tihi družbenik druge družbe. Če tega med vrlimi poslovodnimi organi, izvršnimi direktorji v Sloveniji ni, potem ni nič narobe, to ni nobeno omejevanje. Če pa tega kaj je – pa hvala bogu, da se takši posli ne smejo sklepati! Spoštovani, sprašujem Vlado in tiste, ki boste to rešitev Vlade podprli, ali menite, da je za državno firmo ali pa tudi za drugo družbo koristno, da ima na eni strani direktorja, ki odloča o poslih firme, tudi državne firme, ki je hkrati tihi družbenik poslovnega partnerja te firme – skrit torej. Mislim, da je to nezdrava relacija, direktni konflikt interesov, ker se ista oseba pojavlja na obeh straneh posla, to se pravi kot naročnik in kot dobavitelj. Tak posel je pristransko sklenjen, ne pa nepristransko sklenjen in gre tudi na račun konkurence in pomeni omejevanje konkurence. Definitivno, kajti taka družba, tak poslovi partner je privilegiran, ker ima direktor interes za to, da pride do posla, medtem ko verjetno konkurenca lahko samo to nemo opazuje pa še sploh niti ne ve, za kaj gre, ker je ta nekje v ozadju in skrit. To je, spoštovani, nezdravo. Če tega ne uvidite, potem vam bog pomagaj. To je nezdravo, da je lahko nekdo direktor ene firme hkrati tihi družbenik druge firme, ki posluje s to firmo in seveda kuje in nikoli ne poslujeta z izgubo, saj bi bilo res smešno, in verjetno so tudi plačilni roki v piko spoštovani, tam ni plačilne nediscipline. Poglejte. Mi smo ta amandma bistveno omejili in ga naredili manj restriktivnega, kot so bili prvotni amandmaji oziroma prvotni predlogi. Bistveno smo ga omilili, bistveno! S tem preprečujemo eno, res ne vem, kako eklatantno kolizijo interesov, pri čemer dopuščamo, žal, ker se tudi amandmirati ne da, še možne druge kolizije interesov, ki jih povzročajo tihe družbe. Menim, da je več kot prav, da se tak amandma podpre, pa vem, da bo marsikdo imel težav s podporo temu amandmaja, zato ker ga predlagamo pač v SDS.";M_Negative;Negative;Ask for support, aa changem but overall negative.;;;;Negative;Negative;FALSE;Negative
