id,text,timestamp_tamara,flagged_tamara,comment_tamara,tag_tamara,timestamp_katja,flagged_katja,comment_katja,tag_katja,rev_tamara,rev_katja,final_tag,disagreement6
586,"Sprejetje in uveljavitev zakona o Slovenskem državnem holdingu bo omogočal učinkovito, odgovorno, racionalno in pregledno upravljanje državnega premoženja, kar bo omogočalo nadaljnji razvoj slovenskih podjetij.",2023-04-05 21:20:17,,Just a statement. Positive.,P_Neutral,2023-04-06 13:10:04,1.0,"Sentence, that could go either in fully positive, or could be p_neutral.",P_Neutral,,,P_Neutral,0
587,"Največji optimizem pri proračunu vliva tudi napoved Evropske komisije, ki Sloveniji še vedno napoveduje gospodarsko rast.",2023-04-05 21:20:43,,Very positive.,Positive,2023-04-06 13:11:20,,"Others opinion, positive tone, but not strong enough to be positive",P_Neutral,"I agree with Katja, although it is very positive it is also very statement-like I change to P_Neutral.",,P_Neutral,1
588,"Z Berlusconijem sta se po njegovih besedah"", se pravi premierjevih, ""pogovarjala kako rešiti zaplet, ki je na vidiku.",2023-04-05 21:21:13,,Could be sarcastic. Feels like something scheming and negative.,N_Neutral,2023-04-06 13:13:24,1.0,"Transcription errors, quotations are misplaced, but still implies negative connotations.",N_Neutral,,,N_Neutral,0
589,"To pomeni, namen tega paketa je ohranitev delovnih mest, zajezitev širitve COVID-19 in pa poskrbeti za socialno najbolj šibke ljudi.",2023-04-05 21:22:16,,Positive consequences.,P_Neutral,2023-04-06 13:15:38,,"Too statement-like, even if it has positive intentions.",P_Neutral,,,P_Neutral,0
590,"Predlog za kompromisno rešitev sam od sebe ne nastane, kadar so interesi divergentni.",2023-04-05 21:22:23,,,N_Neutral,2023-04-06 13:17:53,,"Implied opinion, accusatory",Negative,,"I would change to N_Neutral, as it it accusative but not strong enough to be fully negative",N_Neutral,1
591,"Naj najprej opozorim, da obstaja evropska zaveza, po kateri se ne smejo izplačati dobički bank, ki so deležne pomoči v letu 2014.",2023-04-05 21:22:42,,Negative sentiment - something cannot be done.,N_Neutral,2023-04-06 13:18:46,,"Very neutral, but negative connotation",N_Neutral,,,N_Neutral,0
592,In identično temu je bilo tudi ustno predstavljeno poročilo s strani poročevalca.,2023-04-05 21:22:58,,Nothing inherently negative.,P_Neutral,2023-04-06 13:18:59,,,P_Neutral,,,P_Neutral,0
593,"Da pa vendar ta kruh ni tako sladek in tako mehak, pa prispevajo druge zadeve.",2023-04-05 21:23:17,,"Negative sentiment, no opinion.",N_Neutral,2023-04-06 13:20:40,,"Implied opinion, negative connotation",N_Neutral,,,N_Neutral,0
594,"In ne boste verjeli, 8 let je krška občina šparala in šla sama v investicijo, da bo zgradila ta gasilski dom.",2023-04-05 21:25:16,1.0,Very hard. This has 2 possibilities... N_Neutral - they had to do it on their own; P_Neutral - they succeeded on their own. I'm gonna play an optimist at this moment.,P_Neutral,2023-04-06 13:26:21,1.0,"The very first part changes the sentiment of the entire sentiment, depending on how you read it - could be very sarcastic, could be somewhat negative or even somewhat positive. But when read first, in my mind it sounded more negative than positive",N_Neutral,,"I agree with Tamara, though it is hard, it does not have anything inherently negative in it.",P_Neutral,1
595,"Toda oprostite, triinštirideset tisoč upravičencev do denarne socialne pomoči preživi z manjšim zneskom.",2023-04-05 21:25:39,,"Negative, implied opinion.",Negative,2023-04-06 13:26:45,,,N_Neutral,,"My, god, that is def. Negative; what was I doing?",Negative,1
596,"Tudi sam bom glasoval proti, ker želim, da ne bi bila bodoča manjšinska vlada ujetnik takih ali drugačnih lobijev, Slovenija pa talec te politike.",2023-04-05 21:26:18,,"Strong, negative opinion.",Negative,2023-04-06 13:29:13,,,Negative,,,Negative,0
597,"Ampak da se volilno kampanjo dela in da se išče glasove na ta račun, to je podelsko [[?]] .",2023-04-05 21:27:32,,Strong words ''podelsko''.,Negative,2023-04-06 13:30:05,,"Transcription error, but seems negative in tone.",Negative,,,Negative,0
598,"To je torej ta mehkejši pristop, ki omogoča vsem sodnim okrožjem približno enakomerno, časovno in tudi sicer obravnavanje zadev, ki prihajajo na sodišča.",2023-04-05 21:27:49,,"Positive thing, but just a statement.",P_Neutral,2023-04-06 13:30:59,,,P_Neutral,,,P_Neutral,0
599,"Da pa ne bomo samo grajali, naj povem še, da v Združeni levici pozdravljamo vsaj iskrenost in samokritičnost Ministrstva za kmetijstvo.",2023-04-05 21:28:07,,Positive opinion by the speaker.,Positive,2023-04-06 13:31:35,,,Positive,,,Positive,0
600,"Glejte, to ni nikakršen bistven zasuk v politiki, to je nadaljevanje in še več istega.",2023-04-05 21:28:26,,"Seems negative, but no opinion.",N_Neutral,2023-04-06 13:33:06,,"Heavily implied opinion, mostly becuse of the first word.",Negative,Heavily implied opinion. I agree with Katja that this is negative. ,,Negative,1
601,"Spomenik, ki se ga bo sramoval vse življenje - sem prepričan.",2023-04-05 21:29:10,,Strong negative opinion.,Negative,2023-04-06 13:33:28,,,Negative,,,Negative,0
602,"Pa še enkrat, ves prah se dviguje zaradi T.",2023-04-05 21:29:33,,Negative statement.,N_Neutral,2023-04-06 13:35:08,,This lacks content - the tone is not strong enough,N_Neutral,,,N_Neutral,0
603,"Govori o tem, da kritika ni prijetna, ampak je nujna.",2023-04-05 21:30:34,1.0,"First part negative, second part positive. Second part is stronger.",M_Positive,2023-04-06 13:37:47,1.0,"At first, i would say maybe mixed, but the urgency in my opinion does not represent something positive, so I would say neutral.",N_Neutral,,"I agree with Tamara, it is M_Positive",M_Positive,1
604,"V pripravi interpelacije ste pisci lansirani v javnost, pojem privatizacije v zdravstvu le s slabšalnimi pridevniki: divja, nekontrolirana, klientelistična, koruptivna in še kaj.",2023-04-05 21:30:52,,"Strong words, negative sentiment.",Negative,2023-04-06 13:38:34,,"Accusatory, far from neutral",Negative,,,Negative,0
605,"Spoštovani, prosim, da mi date, ponovno odmerite ves čas, ker me motijo, ko govorim.",2023-04-05 21:31:02,,,Negative,2023-04-06 13:41:10,1.0,"Could be very procedural,or just pure negative, depends on the intonation of the speaker.",N_Neutral,"Very procedural, so I'd change this to N_Neutral.",,N_Neutral,1
606,Iz tega razloga je besedilo mogoče malo težje berljivo.,2023-04-05 21:31:16,,"Lacks context, negative sentiment.",N_Neutral,2023-04-06 13:41:28,,,N_Neutral,,,N_Neutral,0
607,"Nikakor ne moremo pristati na stališče, da so vsi delodajalci pokvarjeni ali da izkoriščajo šibkejši položaj delavcev.",2023-04-05 21:31:37,,Expressed negative opinion by the speaker.,Negative,2023-04-06 13:41:45,,,Negative,,,Negative,0
608,Gre vendarle za varnost vseh naših otrok pred vnovičnimi izbruhi že zdavnaj izkoreninjenih nalezljivih bolezni.,2023-04-05 21:31:53,,Positive consequences.,P_Neutral,2023-04-06 13:45:54,,,N_Neutral,,I agree with Tamara; P_Neutral,P_Neutral,1
609,"No, dalje je treba organizacijsko stabilizirati javno zdravstveno službo in seveda izboljšati pogoje dela.",2023-04-05 21:32:08,,Positive goals.,P_Neutral,2023-04-06 13:51:06,,,P_Neutral,,,P_Neutral,0
610,"Če recimo vidim, da je neko z zakonom predpisano ravnanje, ki ga, recimo, meni kot ministru nalaga, neživljenjsko in neučinkovito.",2023-04-05 21:32:26,,Opinion negative and expressed.,Negative,2023-04-06 13:53:22,,,N_Neutral,,"I agree that it has very strong words, Negative",Negative,1
611,"Pravite, da denar odteka v tujino zaradi tega, ker igralci igrajo v tujini, in da je to rešitev, h kateri vam pa ne pritrjuje niti ena organizacija.",2023-04-05 21:33:54,,Very negative statement.,Negative,2023-04-06 13:55:02,,"A little bit accusatory, but not strong enough to be fully negative",N_Neutral,,Negative,Negative,1
612,"Danes zjutraj je srnjak moj, včeraj zvečer se je pasel na vrtu sosedovega Francelna, jutri spet nekje drugje in ubiti ga moram zato, da bo moj.",2023-04-05 21:34:27,,"Confusing, but since it implies murder - negative.",Negative,2023-04-06 13:56:40,,"No context, a little bit insane?! And very negative",Negative,,,Negative,0
613,Popolna erozija pravne države je prikazana tudi v tem poročilu.,2023-04-05 21:34:44,,"Very strong words, negative.",Negative,2023-04-06 13:56:52,,,Negative,,,Negative,0
614,"Rop se je pokazal kot neizkušen naslednik svojega predhodnika, ki je vodil kar nekaj vlad in ki je zagotavljal odličen položaj stranki LDS.",2023-04-06 13:29:10,,"First part negative, second positive.",M_Negative,2023-04-06 13:57:51,,"First part negative, second positive, negative trumps the positive.",M_Negative,,,M_Negative,0
615,"Interpelacija ministra Klemenčiča se je napovedovala že zelo dolgo nazaj, saj vsi poznamo ljubezen med Klemenčičem in Slovensko demokratsko stranko.",2023-04-06 13:31:15,,Sarcasm. Although no opinion it just seems negative.,Negative,2023-04-06 13:58:19,,Sarcasm,Negative,,,Negative,0
616,Električna vleka je tudi do štirikrat cenejša od dizelske.,2023-04-06 13:33:06,,Could also be N_Neutral if we take this as an accusation.,P_Neutral,2023-04-06 14:00:28,1.0,"Could be either p_neutral, statement; could also be fully positive, or even with negative connotation. Without further context I would say it is neutral with nothing inherently negative.",P_Neutral,,,P_Neutral,0
617,"Če pa vzamemo dejstvo, da na mladih svet stoji, je prav, da za njih poskrbimo.",2023-04-06 13:34:17,,,P_Neutral,2023-04-06 14:02:05,,"Positive topic, but not really strong enough to be fully positive.",P_Neutral,,,P_Neutral,0
618,"To ni ""iz žepa v žep"", ampak je stimuliranje investicij.",2023-04-06 13:34:53,1.0,Doesn't seem negative.,P_Neutral,2023-04-06 14:04:36,1.0,"This sentence amuses me, but also depends on intonation. As is, I would say it is, i would say it is neutral",N_Neutral,Very weird and bribish sentance. I agree with Katja.,,N_Neutral,1
619,"Priča smo podnebnim spremembam in naraščanju svetovnega prebivalstva, zato se človeštvo vedno bolj sooča s štirimi veliki problemi; to je vodo, hrano, energijo in življenjskim prostorom.",2023-04-06 13:37:25,,Just stating life facts.,N_Neutral,2023-04-06 14:05:12,,"Statement, negative topic, but not strong enough to be considered fully negative.",N_Neutral,,,N_Neutral,0
620,"Verjemite mi, da gospodu Stepišniku ne bo prijetno leta 2015, ko bo sredi leta ugotovil, da bo nekaj sto milijonov evropskih sredstev ostalo.",2023-04-06 13:37:54,,Very pointing and negative.,Negative,2023-04-06 14:07:42,1.0,"Maybe not opinion per se, but position of the speaker is explicit, but the tone is not negative enough...",N_Neutral,,"I agree with Tamara, that the sentence is very pointing and negative. Would change to Negative",Negative,1
621,"Ali je to tudi obsojanja vredno dejanje, je to tudi sum kaznivega dejanja ali je morebiti to hrabro dejanje, potrebno Sloveniji.",2023-04-06 13:39:43,,,M_Negative,2023-04-06 14:58:52,,,M_Negative,,,M_Negative,0
622,"Poslovni subjekti, ki nimajo le namena hitrega ustvarjanja dobička, pač pa predvidljivo poslovanje in stabilno rast, se pod takimi pogoji za investiranje pri nas pač ne odločijo.",2023-04-06 13:53:43,1.0,"First part positive, second part negative.",M_Negative,2023-04-06 14:59:38,,"First part positive, although weak,second negative.",M_Negative,,,M_Negative,0
623,"To nakazuje, na žalost, dejstvo, da postaja Slovenija neke vrste odlagališče ali smetišče v tem delu Evrope za rabljena in iztrošena vozila.",2023-04-06 13:54:55,,,Negative,2023-04-06 14:59:46,,,Negative,,,Negative,0
624,"Poslanci Slovenske ljudske stranke bomo predlog zakona podprli, saj se s tem dopolnjuje veljavni zakon o zdravilih z bolj natančnimi postopki glede oblikovanja cen zdravil skladno z evropsko direktivo.",2023-04-06 13:55:10,,Explicit opinion.,Positive,2023-04-06 15:00:44,,"While ot has positive consequences and agreement is expressed, the tone is still not positive enough to be completely positive.",P_Neutral,,"I agree with Tamara, that the sentence is in fact Positive.",Positive,1
625,"Naše gospodarstvo si še kako želi otresti oko obstoječe oblasti, kjer podjetja, družbe, morajo s svojimi sredstvi podpirati in ohranjati obstoječo oblast.",2023-04-06 14:01:23,1.0,"Vague,slightly confusing statement.",N_Neutral,2023-04-06 15:03:46,,,N_Neutral,,,N_Neutral,0
626,"Gre izključno za preventivni zakon, ki se bo uporabil, če bo to treba.",2023-04-06 14:01:32,,,P_Neutral,2023-04-06 15:04:33,,"Statement, that has nothing inherently negative in it.",P_Neutral,,,P_Neutral,0
627,"Jašek pred zbirnim bazenom izcednih vod je delno zasut, Rešetke na potoku Rakovnik pred odlagališčem so poškodovane.",2023-04-06 14:02:06,,Statement about something negative,N_Neutral,2023-04-06 15:05:03,,"Factual statement with negative topics, which are not all that strong.",N_Neutral,,,N_Neutral,0
628,"In potem se ne bi vlada in ta koalicija tu hvalili in hvalisali, kaj sta naredili, da se brezposelnost niža.",2023-04-06 14:03:20,,A bit sarcastic. Although no actual opinion it just seems like it is heavily implied.,Negative,2023-04-06 15:07:13,1.0,"Accusatory, esp. because of the words hvalili in hvalisali...but could also be n_neutral.",Negative,,,Negative,0
629,"Dejansko mi niste postregli z enim podatkom, edino zaskrbljenost, da teh ljudi nimate, ki bi to lahko preganjali.",2023-04-06 14:04:33,,"Very confusing,but seems negative and lacks context.",N_Neutral,2023-04-06 15:08:39,,"Statement, maybe a bit accusatory, but not strong enough",N_Neutral,,,N_Neutral,0
630,"V Slovenski ljudski stranki smo prepričani, da gre za rešitev, kjer smo lahko vsi zmagovalci, tako razbremenjeni podjetniki in obrtniki kot tudi država.",2023-04-06 14:04:51,,"Clear,positive sentiment/conviction.",Positive,2023-04-06 15:08:55,,,Positive,,,Positive,0
631,"Res pa je, da smo tudi edini, ki tak dodatek imamo.",2023-04-06 14:05:42,,"Could be N_Negative as its just a statement and seems rather neutral, but just because we only haven't doesn't mean its negative.",P_Neutral,2023-04-06 15:09:23,,"Statement, stating facts, nothing inherently negative",P_Neutral,,,P_Neutral,0
632,"Zato, bom rekel, v sili hudič muhe žre, zato sem preprosto bil za to, da se ta del črta.",2023-04-06 14:07:25,,Opinion expressed is negative. xD,Negative,2023-04-06 15:11:58,,"Explicit opinion, but the statement is so vague and neutral, that it cannot be P or N",N_Neutral,I agree with Katja. This is a bit vague and also the substance of the sentance is missing. N_Neutral. ,,N_Neutral,1
633,"In imate ljudi, ki ne delajo marljivo, ki nimajo potrebnih znanj ali pa jih ne želijo uporabljati in je njihov neuspeh tudi neuspeh Vlade.",2023-04-06 14:08:44,,Statement about something negative but doesnt seem strong enough or have explicit opinion.,N_Neutral,2023-04-06 15:15:46,,"Implied opinion, slightly accusatory, but not strong enough to be fully negative",N_Neutral,,,N_Neutral,0
