ID,Text,Annotation,Comments,Flag,Chair,Annotation values
ParlaMint-SI_2020-04-07-SDZ8-Izredna-34.u1,"Spoštovane kolegice poslanke, kolegi poslanci, gospe in gospodje! Začenjam 34. izredno sejo Državnega zbora. Obveščen sem, da se današnje seje ne more udeležiti poslanec Ferenc Horváth. Na sejo sem vabil predstavnike Vlade. Vse prisotne lepo pozdravljam! Dovolite, da pred določitvijo dnevnega reda nagovorim državni zbor. Spoštovane kolegice, kolegi! Jutri, 8. aprila, bo minilo 30 let od prvih večstrankarskih neposrednih in svobodnih volitev pri nas. Če izvzamemo tiste, ki so se zgodile na začetku 19. stoletja, je dejstvo, da bi morala biti ta pomembna obletnica v Državnem zboru še posebej slovesno obeležena, skupaj s tedanjimi akterji, delegatkami in delegati, ki so v tistem prelomnem času zbujali formalne možnosti osamosvojitvenega procesa, a trenutne okoliščine, povezane z epidemijo, praznovanjem z večjim številom udeležencev žal niso naklonjene. Ne glede na to smo v avli Državnega zbora postavili fotografsko razstavo Prelomnica trenutka, saj te edinstvene zgodovinske prelomnice, ki ni zaznamovala le naše preteklosti, ampak tudi sedanjost in prihodnost, ne smemo izpustiti ali pozabiti. Volitve leta 1990 so omogočile prehod v parlamentarno demokracijo in so eno ključnih dejanj osamosvojitvenega procesa, oziroma kot jih je opisal pokojni dr. France Bučar, s pravnega vidika pomenijo volitve prelomno dejanje, s katerim je formalno prenehala enopartijska oblast v Sloveniji in je bila s tem ustvarjena možnost, da se Slovenija preoblikuje v sodobno in demokratično urejeno družbo. Volivci so se pred 30 leti dobro zavedali pomembnosti zgodovinskega trenutka in nasploh pomena volitev, ko ljudstvo predaja oblast izvoljenim predstavnikom in s tem posredno preko njih odloča o pomembnih državnih vprašanjih. Z visoko volilno udeležbo so pokazali, da si želijo sprememb, ki jih lahko dosežejo z odločnostjo in odgovornostjo preko takratnih kandidatov, ki so na predvolilnem prizorišču nastopali nekoliko drugače, kot to počnemo sedaj, vsaj na videz mnogo bolj sproščeno, spontano, poenoteno in spoštljivo. Danes se lahko zato s ponosom spominjamo vseh kandidatov, ki so sodelovali na teh prvih volitvah pred 30 leti, čeprav jih žal ni veliko, ki bi bili še aktivni v politiki. V 3. členu Ustave je določeno, da ima v Sloveniji oblast ljudstvo. Državljanke in državljani ju izvršujemo neposredno z volitvami po načelu delitve oblasti na zakonodajno, izvršilno in sodno. Vsi mi zato nosimo odgovornost, da krepimo ugled vseh vej oblasti in njenih predstavnikov tako, da čim bolj vztrajno in strpno iščemo soglasja za reševanje problemov in sprejemanje odločitev. Danes se zdi samostojna Slovenija, še zlasti za mlajše generacije, ki osamosvojitvenega procesa niso izkusile, nekaj normalnega in samoumevnega. Podobno običajna in samoumevna sta za večino državljank in državljanov postala tudi politični pluralizem in vsakokratne volitve. A stvarnost je bila pred tremi desetletji precej drugačna. Večstrankarske volitve kot najpomembnejši izraz ljudske suverenosti so bile daleč od nečesa samoumevnega. Za njihovo uresničitev je bilo poleg ustrezne pravne osnove, ki jo je tedanja socialistična skupščina zagotovila v zadnjih mesecih leta 1989, potrebno tudi veliko odločnosti, enotnosti in celo poguma. Zgodovinske volitve v tedaj še tridomno skupščino, ki so potekale 8. in 12. aprila 1990, je zaznamovala izjemna, za današnji čas pravzaprav nepredstavljiva več kot 83-odstotna volilna udeležba. Slednja je bila nedvoumen dokaz želje naroda po desetletja odtegovani politični participaciji in želje po demokratičnih spremembah. Spoštovani, z volitvami, katerih obletnice se spominjamo danes, smo pred tremi desetletji odprli novo poglavje slovenske zgodovine in stopili na negotovo, neznano, težko, a nedvomno pravo pot. Stopili smo na pot svobode, samostojnosti in demokracije. V preteklih treh desetletjih smo veliko dosegli, šli skozi marsikatero preizkušnjo ter se soočili s številnimi izzivi. Ne glede na to, kako težke so bile te preizkušnje, pa smo iz njih izšli močnejši in bolj izkušeni. Naj nam torej skorajšnja 30-letnica zgodovinskih večstrankarskih volitev ne služi le v spomin na prelomnost dogodka samega, ampak naj bo v tem težkem obdobju tudi v navdih in upanje za prihodnost. V tem času, ko se spopadamo z najhujšo epidemijo sodobnega časa, si moramo s svojim odgovornim delom prizadevati med ljudi vnašati tudi enotnost in upanje, ker če tega ne bo, je lahko prav vsak dobronamerni ukrep za boj proti epidemiji in za boljši jutri zaman. Seveda nihče od nas ni vsemogočen in nezmotljiv, vsi smo samo ljudje in ne čarovniki, ki bi na hitro pričarali boljše življenje. Ljudje, ki danes trdo delajo za omilitev ali odpravo posledic epidemije, tudi če se kdaj zmotijo, so zadnji, ki si zaslužijo uperjen prst, grajo, poziv k boljšemu delu ali kaj podobnega. Ti ljudje, ne glede na funkcijo, ki jo opravljajo, si v teh težkih časih zaslužijo samo hvaležnost, zato se izogibajmo nekonstruktivnih kritik in kritizerstva s kavča. V tem znamo biti včasih zelo dobri, ampak dajmo si to privarčevati za neke druge, bolj mirne čase. Raje kot to pokažimo, ker smo tega sposobni, še več sodelovanja, povezanosti in enotnosti. Koronavirus ne izbira med revnimi ali bogatimi državami, med velesilami ali državami tretjega sveta, revnimi ali bogatimi posamezniki, med politiki, gospodarstveniki, delavci, zdravniki, policisti, mladimi ali starejšimi. Zato moramo s skupnimi močmi ohraniti naše gospodarstvo, šolstvo, kulturo, družbo, družino, zdravstvo, varnost in vse druge temelje, ki nas povezujejo v naši državi. Če pogledamo nekatere novice, morda statistike, je Slovenija zaenkrat med uspešnejšimi državami pri boju proti virusu, in prepričan sem, da bomo tudi to bitko na koncu dobili. Tudi po tej bitki bo Slovenija ostala sodobna, demokratična, urejena družba, država, ki spada po številnih pokazateljih med najbolj razvite države sveta, takšna, kot je bila zamišljena s prvimi volitvami pred 30 leti. Ostanite zdravi. Prehajamo na določitev dnevnega reda 34. izredne seje Državnega zbora. Predlog dnevnega reda ste prejeli v ponedeljek, 6. aprila 2020, s sklicem seje. O predlogu dnevnega reda bomo odločali v skladu s prvim odstavkom 64. člena Poslovnika Državnega zbora. Predloga za umik točke z dnevnega reda oziroma predlogov za širitev dnevnega reda nisem prejel. Zboru predlagam, da za današnjo sejo določi dnevni red, kot ga je prejel s sklicem. Prehajamo na odločanje. Poslanke in poslance prosim, da preverijo delovanje naprav. Glasujemo. Za je glasovalo 86, proti nihče. [[Za je glasovalo 86.]] [[Proti nihče.]] Ugotavljam, da je dnevni red 34. izredne seje določen. Prehajamo na 1. TOČKO DNEVNEGA REDA, TO JE NA DRUGO OBRAVNAVO PREDLOGA ZAKONA O SPREMEMBAH IN DOPOLNITVI ZAKONA O REFERENDUMU IN O LJUDSKI INICIATIVI V OKVIRU NUJNEGA POSTOPKA. Predlog je v obravnavo Državnemu zboru predložila Vlada. Za dopolnilno obrazložitev dajem besedo predstavniku Vlade, gospodu ministru Boštjanu Koritniku.",M_Positive,"Chair speaking, but here we have a very positive speech in the first part, the second is moving onto the agenda items for the day. But overall, I would say it is positive.",,TRUE,
ParlaMint-SI_2009-05-20-SDZ5-Redna-06.u253,Besedo ima gospa Andreja Črnak.,P_Neutral,,,TRUE,
ParlaMint-SI_2010-11-19-SDZ5-Redna-22.u59,"Hvala lepa. Želi še kdo razpravljati? Ja, najprej Jožef Jerovšek, potem pa državni sekretar. Prosim, gospod Jerovšek.",P_Neutral,,,TRUE,
ParlaMint-SI_2002-01-30-SDZ3-Redna-12.u166,"Hvala za besedo, gospod podpredsednik. Najbrž se še zadnjič oglašam na to temo. Kot je kolega Vizjak malo prej povedal, mi obravnavamo sistemski zakon in zelo dobro je, da bi to upoštevali tudi pri tistih členih, ki morda posamezni, glede na vsebino člena, meni nekoliko drugače kot njegov kolega. Osnovni člen govori seveda tako kot govori tudi po predlogu amandmaja, obveznost obveščanja in posvetovanja delodajalca z delavci takrat, ko se predvideva prenehanje potreb po delavcu. Osnovni člen je seveda govoril predvsem v tem tekstu, kot govori tudi amandma vlade, s tem da je povedal v zadnjem stavku tudi to. Če tega ni, pa svet delavcev ali delavskega zaupnika, pa tega je seveda sindikat, kadar v eni organizaciji ni sindikata, so v tem primeru, kot je vlada posegla z amandmajem, delavci postavljeni v krepko neenakost pred zakonom. To je protiustavna kategorija. V primeru, ko je nek ""zlizan"" sindikat, če temu v narekovaju rečem, v neki organizaciji, ima pravico biti delavec obveščen o tem, da mu preneha delovno razmerje in tako naprej, ko ga pa ni, pa te pravice nima. Jaz se pač s tem soočim kot z dejstvom. Ampak eno bom povedal, čista štitucionalizacija nekih sindikalnih central, ki imajo več ali manj vsaka svojega političnega botra in deluje krovno, kot jih zakon vzpostavlja, status vodi k temu, da bodo nekateri delavci praktično še veliko manj zaščiteni v svojih pravicah iz delovnega razmerja, kot so že sedaj. Jaz sem s tem končal in končam z željo, da bi v tiste nekatere evidentno sprejemljive člene pa le vključili tudi pristojnosti ali pravice, da v korist enega delavca, ki nima drugačne zaščite, le vključimo tudi zagovorništvo v naslovu sveta delavcev oziroma njegovega zaupnika. Hvala lepa.",Negative,,,FALSE,
ParlaMint-SI_2008-06-26-SDZ4-Redna-40.u120,Hvala. Gospod Veršnik.,P_Neutral,,,TRUE,
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.u635,"Gospod Cukjati, natančno to razlagam. Ob tistem zakonu je minister rekel, da ni potrebno v zakonu tega zagotoviti, da je to mogoče s proračunom in drugimi instrumenti. Sedaj smo v situaciji, da proračun lahko sprejme povečano postavko. Pridružujem se gospodu Cviklu, ki ste ga prej neupravičeno ukorili, da ne razlaga vsebinsko amandmajev. Lahko bi se vsaj hipotetično postavili v situacijo, da bi o tem morali glasovati že kot bodoča opozicija. Tudi zato dajte ta predlog podpreti.",Negative,,,FALSE,
ParlaMint-SI_2016-12-15-SDZ7-Redna-25.u64,"Hvala. Ko mene vprašajo, s kom bi delal vlado, po navadi rečem z gospo Ljudmilo. Pa me gledajo po strani, pa mislim resno, ker se je gospa kot političarka naredila. To je bil zdaj kompliment, Ljudmila, in se strinjam s tem. Kolegica je zelo lepo povedala. Tudi jaz prihajam iz te regije. Maribor, 18. stran današnjega Večera: V Hočah razprava o celostni prometni strategiji. Kako naj gospod Soršak z ekipo dela CPS, če mi tukaj ne vemo, koliko bo teh delovnih mest. Jaz prihajam iz prostorske stroke in po najboljših močeh tukaj delam in delujem – in sedaj bom ekoterorist gor in dol – in ko nekaj vsebinskega postopkovno predlagam, kao kršim poslovnik. Moj postopkovni predlog je: ali upoštevamo priporočilo izkušane političarke, gospe Ljudmile, ali pa predsedujoči navsezadnje omogočate ali slišite tudi vsebinske poante postopkovnega. Pa ne mi tega zameriti. Če boste danes izvoljeni na neko drugo funkcijo, boste morali tam tudi to početi in bo verjetno enako zahtevno kot v Državnem zboru. Hvala.",M_Negative,"Could also be entirely Negative, but due to the first very positive part, I think it is Mixed.",,FALSE,
ParlaMint-SI_2007-10-29-SDZ4-Redna-32.u32,"Hvala lepa za besedo. Lep pozdrav vsem. Novela zakona prinaša veliko sprememb, saj so socialni partnerji, Vlada, delodajalci in sindikalisti novelo pripravljali in usklajevali z željo po večji prožnosti in mobilnosti na trgu dela in hkrati z željo, da zagotovijo ustrezno socialno varnost. Sama sem pogrešala podporo medijev, ki so imeli in še imajo idealno priložnost, da skupaj z ostalimi akterji odigrajo svojo vlogo in javnosti predstavijo glavne spremembe zakona. Naj povem ob tem, da bomo v Poslanski skupini SDS novelo zakona podprli, saj vključuje kar nekaj določil koalicijske pogodbe, ter da je novela odraz uspešnega dogovora socialnih partnerjev, moj tudi naštejem: spodbuja se zaposlovanje za nedoločen čas in hkrati omogoča vse ostale možne fleksibilne oblike zaposlovanja, ustvarja se fleksibilnost pri razporejanju in določanju delovnega časa, zagotavlja se ustrezno varstvo pred odpovedjo, skrajšuje se zakonsko predpisani najkrajši rok, v katerem se mora delavec prijaviti na objavo prostega dela, po noveli mora delodajalec obvestiti tudi začasne delavce o prostih delih oziroma o objavi prostih del za nedoločen čas ali s polnim delovnim časom. Primeri za suzpenz pogodbe o zaposlitvi se lahko določijo tudi s kolektivno pogodbo ali pogodbo o zaposlitvi, na novo se vključuje delo na daljavo, jasneje se zagotavlja načelo sorazmernosti pravic zaposlenih s krajšim delovnim časom glede na dolžino delovnega časa, jasnejše so postavljene zaveze delavca in delodajalca ob odpovedi pogodbe o zaposlitvi z istočasno ponudbo druge ustrezne zaposlitve. Rešuje se problematika izvedbe in učinkovanje izredne odpovedi v primeru neopravičenega izostanka delavca z dela, prihaja do poenotenja odpovednih rokov v primeru odpovedi iz poslovnih razlogov, vzroki, ki veljajo ob odpovedi iz razlogov nesposobnosti. Upoštevajo se sedaj veljavni roki za primer odpovedi iz razloga nesposobnosti. Učinkoviteje se razrešuje vprašanje zagotavljanja posebnega varstva pred odpovedjo starejših delavcev, invalidov ter delavcev, ki so v času in še po izteku odpovednega roka odsotni z dela iz zdravstvenih razlogov, ter delavcev s starševskimi obveznostmi, razrešuje se vprašanje upravičenosti do odpravnine ob uveljavitvi pravice do delne starostne pokojnine, vzpostavljajo se dodatni mehanizmi za lažje usklajevanje družinskega in poklicnega življenja, znižuje se letno število nadur, ki jih je delavec dolžan opraviti na podlagi odredbe delodajalca, in ureditev možnosti za daljše nadurno delo. Letna časovna omejitev nadurnega dela se iz 180 ur zmanjšuje na 170, lahko pa s soglasjem delavca traja dalj, vendar skupaj največ 230 ur na leto. Določajo se širše in jasnejše možnosti ukrepanja inšpektorjev za delo, opušča se delovna knjižnica kot obvezen dokument delavca, nadomestil se bo s kartico, s katero bi bil možen dostop do originalnih podatkov v javnopravnih bazah podatkov s 1.1.2009. Prenos podjetja ali dela podjetja sam po sebi ne predstavlja podlage za odpuščanje, podaljšuje se varstvo staršev, ki koristijo starševski dopust v obliki polne odsotnosti z dela še en mesec po vrnitvi na delo. Starejši delavec, ki se po upokojitvi ponovno zaposli, nima pravice do ponovne odpravnine ob prenehanju pogodbe o zaposlitvi. Dolžnost obveščanja delavcev o odmeri letnega dopusta je vključena v zakon. Staršem se daje pravica, da lahko vsaj teden dni letnega dopusta izrabijo v času šolskih počitnic, če imajo šoloobvezne otroke. Razširja se možnost nadaljnjega dela starejšega delavca, ki se delno upokoji, ne samo na svojem delavnem mestu, ampak tudi na drugem ustreznem delovnem mestu. To poleg še ostalih manjših sprememb je razlog, da bomo v Poslanski skupini Slovenske demokratske stranke novelo zakona podprli v upanju, da bodo delavci predvsem pa delodajalci znali najti ustrezno pot med fleksibilnostjo in socialno varnostjo, seveda v skladu z zakonom.",Positive,,,FALSE,
ParlaMint-SI_2011-03-28-SDZ5-Redna-26.u229,"Hvala lepa. Tudi jaz rada pohvalim policijo, mislim, da dobro dela, ampak nikoli ni tako dobra, da ne bi mogla biti še boljša. Kot ste sami rekli, kar 11 let ni bila spremenjena ta uredba, življenje gre dalje, organizacija gre dalje, raste, se spreminja in vsake toliko časa jo je treba prevetriti. Policija sama, ti isti strokovnjaki, ki ste jim pač izrekli pohvalo za dobro delo, je v prvi polovici prejšnjega leta naredila natančno analizo varovanja, kako se to izvaja v tujini, pogledala je tudi primerjalno ureditev v nekaterih primerljivih državah v Evropski uniji, med temi lahko naštejem Avstrijo, Belgijo, Ciper, Dansko, Francijo, Irsko, Luksemburg, Malto, Španijo, Švedsko, torej kar nek širok krog držav so vzeli, ki so jih analizirali pri presoji, ali je naša ureditev še ustrezna. Pri tem je ta strokovna skupina ugotovila, da v nekaterih primerih ureditev ni ustrezna in da se jo da izboljšati. Cilj tega je bil seveda še boljše načrtovanje varovanja, še večja optimizacija, pa tudi racionalizacija stroškov. Novosti je kar nekaj. Nekaj ste jih že sami našteli. Mogoče jih še nekaj sama povem, tudi najpomembnejše, nove so tudi manjše, ki jih mogoče ne bi tukaj izpostavljala, ampak najpomembnejše: novodefinirana oblika varovanja, operativno varovanje, ki izhaja iz prejšnje oblike preventivno operativnega varovanja, poleg ocene ogroženosti, ki predstavlja izhodišče za izvedbo varovanja, uvaja tudi varnostno informacijo, ki zagotavlja višjo operativnost in varnost. Uredba prinaša tudi spremembe, ki se nanašajo na stopnje varovanja, neposredno fizično varovanje, kot ste sami rekli, skrajšujejo se določene dolžine varovanja po izteku mandata. Ocena je bila, da ni treba, da je pri predsedniku Vlade šest mesecev in pri ostalih ministrih tri mesece, ampak se to pač skrajšuje približno za polovico, to je tudi dosti podobno temu, kako imajo to urejeno v tujini. Nekatera varovanja se bolj natančno urejajo in se prilagajo temu, kar se je v praksi že razvilo. Skratka, kar veliko stvari se je, ne bistveno, spremenilo, je pa bolj jasno, bolj natančno in v skladu s tem, kar je praksa prinesla. Ena od sprememb, ne pa seveda edina, v tej uredbi je bila tudi ta, ki ste jo vi omenili, da se varovana oseba lahko v določenem primeru, kadar je seveda tudi ocena te službe, da je to mogoče, odpove varovanju za določeno krajše obdobje. To samo po sebi ne bi smelo biti sporno, glede na to, da je tudi sicer mogoča odpoved varovanja v celoti. Torej, če gremo po tem principu od večjega na manjše, je tudi odpoved varovanja v manjšem delu, seveda, ob poznavanju problematike s strani centra in predhodnem obvestilu, da je taka odpoved zaželena. Skratka, enostavna želja urediti uredbo po 11 letih, jo prilagoditi vsemu temu, kar je ta isti urad ugotovil za ali problematično ali za potrebno boljše ureditve, in glede na to, da je to vsebina, ki so jo predlagali strokovnjaki iz tega urada, pač ne vidim problema, zakaj je ne bi kot take upoštevali in tudi vnesli v pozitivno zakonodajo. Hvala lepa.",Positive,"This to me is positive throughout, at points a bit more weak, as the speaker outlines the new and improved points.",,FALSE,
ParlaMint-SI_2005-12-14-SDZ4-Redna-12.u182,"Hvala lepa. Vprašala sem vas: Kakšno je pravzaprav vaše stališče do tega, da bi se kazenski zakonik razširil v tem delu? Pa bom še enkrat povedala - razširitev kazenskega zakonika z obveznim preverjanjem delojemalcev pred zaposlitvijo oziroma sklenitvijo pogodbe za učna, vzgojna, varstvena in skrbniška področja. 24.10.2005 ste konkretno na moje poslansko vprašanje odgovorili, da kazenski zakonik daje pravno podlago področni zakonodaji. Razumljivo mi sicer je, da mora področju zakonodaja, posebej na področju vzgoje in izobraževanja, tudi prostočasnih oziroma šolskih in obšolskih dejavnosti in ne nazadnje tudi za skrbniška in rejniška razmerja, urediti to področje. Pa vendar, sami ste dejali, da kazenski zakonik daje pravno podlago področni zakonodaji. In dovolite, nakazali ste sicer, da naj bi se zakoni uredili po posameznih ministrstvih. Zanima pa me: Kakšno je vaše stališče glede generalnega zakona, ki bi poleg institucionalnega varstva zajemal tudi, kot sem že prej dejala, prostočasne in ostale obšolske dejavnosti? Govorim seveda v povezavi z obveznim preverjanjem osebe, ki se zaposli, zaposli v narekovajih, skratka sklene pogodbo na delovnem mestu, ki je povezano z vzgojo in izobraževanjem in seveda posledično tudi kazensko odgovornostjo delodajalcev v primeru, ko krši določila z obveznim preverjanjem. Govorim pravzaprav tudi o ustreznosti tistega, ki skrbi za otroka, ne zgolj o njegovi kaznovanosti.",Negative,"Could also be M_Negative, as the first part might not be inherently negative.",TRUE,FALSE,
ParlaMint-SI_2008-03-25-SDZ4-Redna-37.u263,"Hvala lepa. Ker je tema pomembna, bi v skladu z drugim odstavkom 246. člena Poslovnika prosil, da se o tem opravi tudi razprava na naslednji seji v Državnem zboru. Gre za pomembno vprašanje in če sem prav razumel ministra za kulturo, da je država pripravljena na sodelovanje boljše, kot je bila do sedaj, potem je brez dvoma čas, da se usedemo in zadevo razrešimo naprej. Vendar če, recimo, vzdrževanje in priprava samega prostora stane občino vsaj 5.000 evrov in nam ministrstvo za to nameni borih 1.500 evrov, potem to ni to, ker mi kot občina lahko naredimo [[...]]Ja, seveda, gospod minister, denar je problem! 50 let starih zidov zastonj ne moreš vzdrževati! Zbirka, ki plesni v neki stari zapuščeni karavli, ni ogledalo in ponos Slovenije, za to gre. Mi smo pripravljeni vložiti delo, trud in energijo. Tujca, ki pride iz Francije, iz Poljske, iz Tržiča peljemo za en evro tja in smo tri ure z njim, mu razkažemo, povemo zgodovino. Vendar za tisto, kar pa propada, tam, kjer se pasejo po taborišču in rijejo prašiči in krave, za tiste velike zgodbe pa prosim za pomoč državo, nič več. Vprašanje ni bilo ne zlonamerno ne očitajoče, vendar pričakujem v naslednjih tednih sestanek na ministrstvu; če tega ne bo, potem mislim, da bomo na to morali opozoriti junija, ko bo tam proslava. In vabim, da pride kdo od ministrov tudi na to mesto, da pride, recimo, zunanji minister Dimitrij Rupel in tja povabi še kakšnega kolega. Tam je umrlo kar nekaj Poljakov, Francozov in drugih, zato dajmo temu mestu nek dostojen pečat. Seveda, kultura je na eni strani tudi strošek, ki pa ne more biti v celoti ali pa v večini prevaljen na lokalno skupnost, ker gre za spomenik državnega pomena, zelo preprosto.",Negative,Accusatory and negative,,FALSE,
