id,text,timestamp_tamara,flagged_tamara,comment_tamara,tag_tamara,timestamp_katja,flagged_katja,comment_katja,tag_katja,rev_tamara,rev_katja,final_tag,disagreement6
1660,"Še več, s tem, ko je bil neaktiven pri tem, je naše sume oziroma očitke samo še potrdil.",2023-05-28 01:22:32,,,Negative,2023-06-11 12:08:57,,,Negative,,,Negative,0
1661,"Ni panike, sem negativen na korono, spomladanski prehlad, nič posebnega, vsaj upam, da bo tako.",2023-05-28 01:22:51,,explanation,P_Neutral,2023-06-11 12:12:32,,,P_Neutral,,,P_Neutral,0
1662,"Ne bo samostojnega odločanja v ta sklad, ampak bo to vezano na načrt najemov, nakupov, izgradenj, ki ga bo Državni zbor sprejel na predlog Vlade.",2023-05-28 01:24:10,1.0,neutral,P_Neutral,2023-06-11 12:13:10,1.0,Very neutral,P_Neutral,,,P_Neutral,0
1663,"V lanskem letu je znani in dobri slovenski pisatelj Tone Partljič izdal knjigo, avtobiografski roman Hvala vam, bogovi, za te blodnje.",2023-05-28 01:24:17,,,P_Neutral,2023-06-11 12:13:59,,,P_Neutral,,,P_Neutral,0
1664,"Ali bo tisti, ki varčuje za stara leta, če jih bo seveda dočakal, nagrajen ali mu boste prihranke nacionalizirali?",2023-05-28 01:24:32,,accusatory. implied opinion.,Negative,2023-06-11 12:14:21,,,M_Negative,"On one hand I see Katja's point on mixed, but I also find this very accusatory and of negative sentiment. Up for discussion. ",,Negative,1
1665,"Tukaj so nestabilna tla, tu so nestabilna tla.",2023-05-28 01:24:42,,accusatory,Negative,2023-06-11 12:14:34,,Sarcasm,Negative,,,Negative,0
1666,"Mladi vozniki tovrstnih mopedov se pogosto zadržujejo in vozijo po otroških igriščih, kjer ogrožajo vrstnike, otroke ali pač tiste, ki se trenutno tam nahajajo.",2023-05-28 01:24:52,,statement,N_Neutral,2023-06-11 12:14:59,,,Negative,'Ogrožajo''. Agreed.,,Negative,1
1667,"In kot v posmeh je ta človek lepo stal na častni loži pri državni proslavi pred vsemi poslanci, ki smo bili zadaj.",2023-05-28 01:25:11,,implied opinion,Negative,2023-06-11 12:15:09,,,Negative,,,Negative,0
1668,"Trojka je samo še vaša utvara, s katero prikrivate stare grehe in zmote.",2023-05-28 01:25:18,,,Negative,2023-06-11 12:15:13,,,Negative,,,Negative,0
1669,"Prejšnja opozicija je vse stavila na referendume, kajti to je bil zelo priročen mehanizem, kako se znebiti Pahorjeve vlade.",2023-06-01 08:44:45,,accusatory,Negative,2023-06-11 12:15:31,,,Negative,,,Negative,0
1670,"In primarna naloga ministrice je, da očisti sistem.",2023-06-01 08:44:56,,,P_Neutral,2023-06-11 12:15:59,,,N_Neutral,It may as well go into negative sentiiment. ,,N_Neutral,1
1671,Takšen minister predsedniku Vlade ugaja in zaradi tega minister očitno ostaja.,2023-06-01 08:45:10,,implied opinion,Negative,2023-06-11 12:16:18,,,Negative,,,Negative,0
1672,"Sodni zaostanki še kako obremenijo državo, funkcioniranje države in probleme, ki jih imajo državljani so tukaj zelo veliki.",2023-06-01 08:45:17,,,Negative,2023-06-11 12:16:37,,,N_Neutral,I just find the repetition as very negative. ,,Negative,1
1673,"UMAR Sloveniji za leto 2018 napoveduje 4,4 % gospodarsko rast.",2023-06-01 08:45:29,,statement,P_Neutral,2023-06-11 12:16:51,,,P_Neutral,,,P_Neutral,0
1674,"Nikakor ne s tovrstnim diktatom, ki po eni strani zamegljuje oziroma spreminja slovensko osamosvojitveno obdobje in meče eno neznano meglo na slovensko prihodnost.",2023-06-01 08:45:38,,,Negative,2023-06-11 12:17:19,,,Negative,,,Negative,0
1675,"Moj oče je bil dober, strasten lovec in sem to poslanstvo tudi iz bližnjega zornega kota videl, kaj pomeni biti lovec.",2023-06-01 08:46:05,,,P_Neutral,2023-06-11 12:17:53,,,Positive,I guess all the adjectives make this positive. ,,Positive,1
1676,"Ne pozabiti, da ta moč v resnici pomeni samo neizmerno odgovornost.",2023-06-01 08:46:21,,,N_Neutral,2023-06-11 12:18:21,,,N_Neutral,,,N_Neutral,0
1677,"Vi točno veste, tamle nekje je sedel kot poslanec in povedali so mu, če ne boš glasoval za zakon o RTV, se ti bomo maščevali.",2023-06-01 08:46:29,,,Negative,2023-06-11 12:18:42,,,Negative,,,Negative,0
1678,"Zaradi tega, ker ni priročno in ni udobno in potem ni denarja za nasititi celo kopico interesov sedanje koalicije.",2023-06-01 08:46:44,,accusatory,Negative,2023-06-11 12:19:00,,,Negative,,,Negative,0
1679,"Hkrati pa ugotavljam to, da je Državni zbor na 9. izredni seji 8. 4. 2009 imel na dnevnem redu zahtevo za razpis zakonodajnega referenduma kot takšnega.",2023-06-01 08:47:09,,nothing inherently negative,P_Neutral,2023-06-11 12:19:26,,,P_Neutral,,,P_Neutral,0
1680,Smo pa tudi že v minulih mesecih analizirali oziroma zbrali podatke o direktorskih plačah v javnem sektorju.,2023-06-01 08:47:24,,,P_Neutral,2023-06-11 12:19:41,,,P_Neutral,,,P_Neutral,0
1681,Pred nami je Predlog zakona o spremembah in dopolnitvah zakona o upravnih taksah.,2023-06-01 08:47:30,,,P_Neutral,2023-06-11 12:19:49,,,P_Neutral,,,P_Neutral,0
1682,"Je pa to področje pravzaprav področje našega življenja, ki je tako zapleteno, da se nam pravzaprav vsako minuto lahko poraja neka diskriminacija.",2023-06-01 08:47:52,,weak statement,N_Neutral,2023-06-11 12:20:44,,,N_Neutral,,,P_Neutral,0
1683,"da so se seveda spopadali z naravo, obranili pred nevarnostjo, prevlado, si našli svoj bivalni prostor, prišli do hrane.",2023-06-01 08:48:50,1.0,,P_Neutral,2023-06-11 12:21:33,1.0,Missing contrxt,P_Neutral,,,P_Neutral,0
1684,"In to je ključno, kar pričakujem, da za naslednje branje tega zakona imamo kot odgovore, od katerih se ne beži.",2023-06-01 08:49:20,,,N_Neutral,2023-06-11 12:22:58,1.0,,P_Neutral,I'd change this to positive sentiment. ,,P_Neutral,1
1685,Tako zdaj tudi v vlogi ministra s podatki o teh njihovih poslovnih odločitvah te družbe Elektro Gorenjska tudi ne razpolagam.,2023-06-01 08:49:35,,,N_Neutral,2023-06-11 12:24:30,1.0,,N_Neutral,,,N_Neutral,0
1686,"Vam lahko povem, v Ljubljani je 800 zgrajenih stanovanj, neprodanih trenutno.",2023-06-01 08:50:04,,statement. nothing inherently negative in my opinion.,P_Neutral,2023-06-11 12:25:16,1.0,"Could also be p_neutral, missing context",N_Neutral,"Lookting from the other side, it coudl be N_Neutral. ",,N_Neutral,1
1687,To bi lahko vneslo v te procese tudi na sodišču mnogo zapletov.,2023-06-01 08:50:11,,,N_Neutral,2023-06-11 12:25:22,,,N_Neutral,,,N_Neutral,0
1688,"Uradno govorite, kako naj se ta civilna družba razvija, dobrodelne dejavnosti, po drugi strani pa z zakoni to ravno nasprotno počnete.",2023-06-01 08:50:23,,accusatory,Negative,2023-06-11 12:25:34,,,M_Negative,"As in an instance about I see mixed here, but I also see this a just very much accusatory. ",,Negative,1
1689,"Zaradi tega je seveda ta zakon neoptimalen in zaradi tega dejansko pomeni večjo restrikcijo, kot bi jo bilo treba, če bi imeli tukaj neko drugo formulo.",2023-06-01 08:50:32,,,Negative,2023-06-11 12:26:56,,,N_Neutral,"I see this more then a statement, I think there is implied opinion and it is not nice. ",,Negative,1
1690,Z možnostjo vročitve potnega lista pri izdelovalcu takoj po izdelavi dokumenta pa bo mogoče pridobiti potni list v najkrajšem možnem času.,2023-06-01 08:51:12,,,P_Neutral,2023-06-11 12:27:35,,,P_Neutral,,,P_Neutral,0
1691,Tu je seveda ključnega pomena tudi lojalnost kadrovske zasedbe uprave vladajoči koaliciji.,2023-06-01 08:51:30,,nothing inherently negative,P_Neutral,2023-06-11 12:27:55,,,P_Neutral,,,P_Neutral,0
1692,"Jaz upam, da se bo našla modrost, da tudi Dolenjska pride do visokošolskega zavoda, ki bo financiran s strani države.",2023-06-01 08:51:47,,,P_Neutral,2023-06-11 12:28:11,,,P_Neutral,,,P_Neutral,0
1693,"Amerika je tu drugačna in zato bo težko doseči ali preseči ameriško razmišljanje, ameriško gospodarstvo.",2023-06-01 08:51:55,,,N_Neutral,2023-06-11 12:28:18,,,N_Neutral,,,N_Neutral,0
1694,"Ignorira 64. člen sprejetega zakona, ki še danes velja, in ignorira odločbo ustavnega sodišča.",2023-06-01 08:52:02,,,Negative,2023-06-11 12:28:24,,,Negative,,,Negative,0
1695,S tem so poslanci dregnili v občutljivo osrednjo točko kadrovske in volilne politike vladajoče elite.,2023-06-01 08:52:08,,,N_Neutral,2023-06-11 12:28:38,,,Negative,I can agree with negative in this case. ,,Negative,1
1696,"Jaz nisem takšen navdušenec, bolj delim mnenje z gospodom Dobovškom v zvezi s to avtentično razlago.",2023-06-01 08:52:38,,"1. negative, 2. positive",M_Positive,2023-06-11 12:29:43,,,N_Neutral,I agree with N_Neutral,,N_Neutral,1
1697,"Da mora biti vsakomur na enostaven način, njemu dosegljiv način, vsak trenutek o vseh relevantnih problemih družbenega življenja dostopna informacija, osvetljena z različnih vrednostnih zornih kotov.",2023-06-05 00:50:07,,just a statement,P_Neutral,2023-06-11 12:30:06,,,P_Neutral,,,P_Neutral,0
1698,"Postajal je berač, odvisen od drugih in ujetnik tudi svojih sanj.",2023-06-05 00:50:12,,,Negative,2023-06-11 12:30:10,,,Negative,,,Negative,0
1699,"Zato je absurdno trditi, da bo prost pretok sesul slovenski trg dela.",2023-06-05 00:50:35,,"inplied opinion,argumentative",Negative,2023-06-11 12:30:15,,,Negative,,,Negative,0
1700,"Dejstvo je, da bi se druge Vlade zadolževala lahko še ceneje, če ne bi vi hodili v tujino in razlagali ljudem, da naj Sloveniji ne posojajo denarja.",2023-06-05 00:50:40,,,Negative,2023-06-11 12:30:22,,,Negative,,,Negative,0
1701,"Uprava niti ne more ne nadzornemu svetu, ne vodstvu uprave izplačati nagrade, dokler niso vsi kriteriji jasno določeni.",2023-06-05 00:50:50,,,N_Neutral,2023-06-11 12:30:29,,,N_Neutral,,,Negative,0
1702,"Na konstitutivni seji tega sklica parlamenta so predstavniki vlade, ki se danes poslavljajo s položaja, govorili o zgodbi o uspehu.",2023-06-05 00:51:33,,i think this has a negative sentiment. could be negative.,N_Neutral,2023-06-11 12:31:45,,"Accusative, explicit",Negative,I also think this can be negative as I wrote in my original comment,,Negative,1
1703,"Vse je interventno, vse je na horuk po nujnih postopkih, čeprav na deklarativni ravni pa predvsem ugotavljate.",2023-06-05 00:51:55,,"accusatory, mockery",Negative,2023-06-11 12:31:56,,,Negative,,,Negative,0
1704,"Letos je prišlo do grožnje, do možnosti, da bi se financiranje slovenske manjšine v Italiji zmanjšalo.",2023-06-05 00:52:02,,,Negative,2023-06-11 12:32:21,,,N_Neutral,I agree that this is a statement.,,N_Neutral,1
1705,"180 projektov, tukaj mislim, da je to neka zaveza tudi te vlade, da ta sredstva bodo prišla v proračun.",2023-06-05 00:52:21,,,P_Neutral,2023-06-11 12:33:01,,,P_Neutral,,,P_Neutral,0
1706,"Meni to nekako ne gre skupaj z vsem tem, kar ste nam tukaj govorili in kar so govorili vaši kolegi.",2023-06-05 00:52:28,,,Negative,2023-06-11 12:33:07,,,Negative,,,Negative,0
1707,"Denar, ki ga lahko počrpamo iz naslova evropskih sredstev, ne sme postati nek rezerven obliž za krpanje proračunske luknje, temveč obveza Vladi počrpati vsak evro.",2023-06-13 11:36:43,1.0,I don't feel like this is fully anything and it is not mixed. So it's neutral for me and I just feel a bit of negative connotation.,N_Neutral,2023-06-11 12:34:26,1.0,"Not sure if statement, but seems explicit speaker position",Negative,I change my mind. I find this implied opinion.,,Negative,1
1708,"Kakšno je pa mnenje o razdelitvi teh stanovanj, ki so se gradila s pomočjo družbenih sredstev in so bila tudi družbena stanovanja, o tem pa ne bi zdaj.",2023-06-13 11:37:06,,Implied opinion.,Negative,2023-06-11 12:36:58,,,Negative,,,Negative,0
1709,"Najprej v letu 2006, ko ste na veliko govorili o domovinski vzgoji, državljanski vzgoji, ste umaknili dijake iz svetov zavodov.",2023-06-13 11:37:13,,,Negative,2023-06-11 12:37:31,,,Negative,,,Negative,0
1710,"Ne zato, ker bi gospod Ferjan uspel ovreči z neko vsebinsko argumentacijo očitke, on je pač govoril o diplomski nalogi.",2023-06-13 11:37:41,,I just don't see this as fully negative at this point.,N_Neutral,2023-06-11 12:37:52,,Sarcasm?,Negative,I see Katja's point because ''Ne zato''. I don''t really see sarcasm. ,,Negative,1
1711,"Tukaj imajo banke postavljene zelo, bi rekel, stroge cilje ,vezano na programe za odobritev državne pomoči.",2023-06-13 11:38:19,,"Could be N_Neutral, depending on the understanding.",P_Neutral,2023-06-12 15:46:00,,,P_Neutral,,,P_Neutral,0
1712,In ta država ravno tako mora skrbeti po moji oceni tudi za njih.,2023-06-13 11:38:57,,"Nothing inherently negative, but too weak for strictly positive.",P_Neutral,2023-06-12 15:46:16,,,P_Neutral,,,P_Neutral,0
1713,"Problem bolniških in prevozov in tako imenovanih zlorab, formalnih in neformalnih; ta problem pa je, s tem se pa z vami povsem strinjam.",2023-06-13 11:41:42,,"He agrees with, but the theme is negative.",Positive,2023-06-12 15:47:34,1.0,"Negative topic, but the speaker agrees. But still a statement",P_Neutral,In this instance I agree with Katja. ,,P_Neutral,1
1714,"Za objavo tega konkretnega razpisa, na katerega se nanaša vprašanje, je Vlada v letu 2016 sprejela tudi novo uredbo o sofinanciranju doktorskega študija.",2023-06-13 12:56:57,,nothing negative. neutral,P_Neutral,2023-06-12 15:47:41,,,P_Neutral,,,P_Neutral,0
1715,"Vemo, da je pri oblikovanju slednjega vodilo vlad že vrsto let enako.",2023-06-13 12:57:29,,"Too weak to be negative, but I think the connotation is negative, although lacks a bit of context.",N_Neutral,2023-06-12 15:48:22,1.0,"Could be either p_neutral or n_neutral, missing context",P_Neutral,I think I'll stick with N_Neutral. This just seems like a negative sentiment to me. ,,N_Neutral,1
1716,"Največkrat to na način, ko je šlo za desni ali levi profil poslanca v kakšnem prispevku.",2023-06-13 12:57:59,,Confusing. Neutral. May be with a slight negative sentiment.,N_Neutral,2023-06-12 15:48:40,,,N_Neutral,,,N_Neutral,0
1717,"Skratka, izpolnjevanje teh pogojev bodo morala podjetja dokazati že ob vpisu v omenjena registra, kar bo preverjal Slovenski podjetniški sklad.",2023-06-13 12:58:09,,Statement,P_Neutral,2023-06-12 15:48:47,,,P_Neutral,,,P_Neutral,0
1718,"Predstavnica Zakonodajno-pravne službe je v nadaljevanju navedla, da so vse pripombe navedene službe v amandmajih petih poslanskih skupin koalicije ustrezno upoštevane.",2023-06-13 12:58:40,,Statement.,P_Neutral,2023-06-12 15:49:00,,,P_Neutral,,,P_Neutral,0
1719,"To pa so druga vprašanja, ki zahtevajo odgovore.",2023-06-13 12:58:59,1.0,Very neutral. More negative then positive.,N_Neutral,2023-06-12 15:49:03,,,P_Neutral,"I think this has some negative sentiment, but it is neutral. ",,N_Neutral,1
1720,"Si predstavljate, kakšen strah trpijo ti dijaki, šolarji.",2023-06-13 12:59:09,,,Negative,2023-06-12 15:49:12,,,Negative,,,Negative,0
1721,"Vsi pa iščemo odgovore na osnovna vprašanja: kako oživiti gospodarstvo, kako zaposliti naraščajoče število brezposelnih ljudi, kako omogočiti večjo potrošnjo teh ljudi, da se zažene gospodarski cikel.",2023-06-13 13:00:18,,"Although the themes are negative, there is no opinion and all seems very neutral. Just a question.",N_Neutral,2023-06-12 15:49:19,,,P_Neutral,Just a question. ,,P_Neutral,1
1722,Sedaj naš amandma pa širi tudi pravico do nadomestila do dela izgubljena dohodka za samozaposlene družbenike in kmete tudi v primeru zaustavitve javnega prevoza ali pa zaprtja mej.,2023-06-13 13:01:11,,"Positive this, positive consequences...neutral.",P_Neutral,2023-06-12 15:49:45,,,P_Neutral,,,P_Neutral,0
1723,"Ker niste sprejeli kompromisnega predloga, je več kot jasno, da si želite nered v zemljiški knjigi, da si želite močvirje, kjer je možno marsikaj.",2023-06-13 13:01:15,,,Negative,2023-06-12 15:49:52,,,Negative,,,Negative,0
1724,"Kakor sem že omenila, mislim, da ne gre za to, da bi nekako razlikovali in privilegirali ene založbe bolj, kot druge.",2023-06-13 13:01:49,,"She disagrees with something negative. I don't think that this is strictly positive, so neutral it is.",P_Neutral,2023-06-12 15:50:17,1.0,,N_Neutral,,I agree with Tamara,P_Neutral,1
1725,"Današnja razprava je zelo živahna, predvsem pa velikokrat izven okvirja rebalansa proračuna, na primer omemba dvornih norcev kolegice Violete iz stranke Levica.",2023-06-13 13:01:56,,,Negative,2023-06-12 15:50:30,,Sarcasm,Negative,,,Negative(S),0
1726,"Jaz mu tu verjamem, ampak ta zakon govori tudi o tem, da se povabi tistega ponudnika, ki je oddal nepopolno ponudbo, da ponudbo dopolni.",2023-06-13 13:02:13,,,P_Neutral,2023-06-12 15:50:53,,,N_Neutral,,I agree with Tamara,P_Neutral,1
1727,"Majhna, srednja, mikro podjetja so tako že v večini v Sloveniji, to je večina našega gospodarstva in so zelo pomembna, ker so prilagodljiva.",2023-06-13 13:02:23,,,P_Neutral,2023-06-12 15:51:32,,,P_Neutral,,,P_Neutral,0
1728,Danes lahko največje in najbolj strupene kemikalije prevažate preko vodovarstvenih območij.,2023-06-13 13:02:51,,statement. No direct or implied opinion. Negative sentiment though.,N_Neutral,2023-06-12 15:52:15,1.0,"Could be also fully negative, but a statement.",N_Neutral,,,N_Neutral,0
1729,"Pa imeli smo 15 preiskovalnih komisij oziroma 15 komisij za nadzor javnih financ, ko smo problematizirali delovanje slabe banke.",2023-06-13 13:03:07,,,N_Neutral,2023-06-12 15:53:30,1.0,,N_Neutral,,,N_Neutral,0
1730,Vi seveda trmasto vztrajate in ste vztrajali pri tem tudi po prvi ugotovitvi Ustavnega sodišča še naprej z odloki.,2023-06-13 13:03:20,,Accusatory.,Negative,2023-06-12 15:53:38,,,Negative,,,Negative,0
1731,"Najprej mi dovolite, gospa predsedujoča, da izrazim protest nad sklicem te seje, danes v ponedeljek.",2023-06-13 13:03:25,,,Negative,2023-06-12 15:53:47,,,Negative,,,Negative,0
1732,"V bistvu temu načrtu manjka ena strateška usmeritev, kako te stvari nasloviti čim ceneje in čim učinkoviteje.",2023-06-13 13:03:48,,Too weak to be negative.,N_Neutral,2023-06-12 15:53:56,,,N_Neutral,,,N_Neutral,0
1733,"Razumemo, da gre za dogovor in kompromis ter da mu je zaradi tega težko nasprotovati.",2023-06-13 13:04:21,,"All though the word ''razumemo'' is used, I feel like this has a negative sentiment.",N_Neutral,2023-06-12 15:54:11,,,N_Neutral,,,N_Neutral,0
