Method,Score
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,0.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,5.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,1.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,5.0
annotation_utt_score,5.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,5.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,4.0
annotation_utt_score,2.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,2.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,2.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,4.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,5.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,2.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,5.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,1.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,5.0
annotation_utt_score,5.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,4.0
annotation_utt_score,1.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,5.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,2.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,2.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,5.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,1.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,5.0
annotation_utt_score,3.0
annotation_utt_score,4.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,5.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,0.0
annotation_utt_score,2.0
annotation_utt_score,0.0
annotation_utt_score,4.0
annotation_utt_score,0.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,2.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,0.0
annotation_utt_score,1.0
annotation_utt_score,3.0
annotation_utt_score,3.0
annotation_utt_score,3.0
